Freq(Hz),S11 (dB)_copper strip,S11 (dB)_HFSS,S11 (dB)_milled, S11(dB)_z0lver
4116000000,-6.7193346,-16.99405478,-12.517669,-3.950999418
4117000000,-6.6258521,-17.00494567,-12.481172,-3.969563101
4118000000,-6.4660544,-17.01235897,-12.589996,-3.988280322
4119000000,-6.3967733,-17.01629821,-12.560257,-4.007135861
4120000000,-6.3077903,-17.01677591,-12.592999,-4.026134004
4121000000,-6.1922588,-17.01381348,-12.635859,-4.04528532
4122000000,-6.0861068,-17.00744103,-12.65687,-4.064570934
4123000000,-5.9764891,-16.99769713,-12.648794,-4.084017558
4124000000,-5.8628063,-16.98462846,-12.718938,-4.103608089
4125000000,-5.8253613,-16.9682895,-12.707335,-4.123356805
4126000000,-5.722507,-16.94874204,-12.786054,-4.143246528
4127000000,-5.6540093,-16.92605471,-12.788341,-4.163297907
4128000000,-5.5620036,-16.90030251,-12.81819,-4.183487383
4129000000,-5.477531,-16.8715662,-12.820353,-4.203851107
4130000000,-5.3752866,-16.8399318,-12.857479,-4.224350048
4131000000,-5.2989898,-16.80548992,-12.917935,-4.245020493
4132000000,-5.2705164,-16.76833522,-12.911793,-4.26584881
4133000000,-5.1478944,-16.7285658,-13.001884,-4.286835898
4134000000,-5.0869608,-16.68628261,-13.026355,-4.307968912
4135000000,-5.0225258,-16.64158883,-13.06552,-4.329273497
4136000000,-4.9785752,-16.59458939,-13.056561,-4.350723948
4137000000,-4.8856483,-16.54539032,-13.066381,-4.372347875
4138000000,-4.8268347,-16.49409835,-13.16165,-4.394143529
4139000000,-4.7668505,-16.44082032,-13.200867,-4.416091539
4140000000,-4.6939392,-16.3856628,-13.287078,-4.438201168
4141000000,-4.6233139,-16.32873163,-13.299212,-4.46048921
4142000000,-4.5784435,-16.27013157,-13.275114,-4.482946488
4143000000,-4.5229511,-16.2099659,-13.32212,-4.505560001
4144000000,-4.440804,-16.14833617,-13.404123,-4.528355071
4145000000,-4.3913031,-16.08534189,-13.385643,-4.551321549
4146000000,-4.3172665,-16.02108028,-13.474338,-4.574443546
4147000000,-4.2809272,-15.95564609,-13.497349,-4.597751286
4148000000,-4.2151594,-15.88913141,-13.494941,-4.621228911
4149000000,-4.160635,-15.82162553,-13.552146,-4.644884133
4150000000,-4.0975418,-15.75321482,-13.636167,-4.668712379
4151000000,-4.0637989,-15.68398265,-13.602183,-4.692728096
4152000000,-4.0175753,-15.61400931,-13.655003,-4.716905753
4153000000,-3.9657621,-15.543372,-13.733677,-4.741282776
4154000000,-3.9106717,-15.47214476,-13.711313,-4.765821125
4155000000,-3.8747294,-15.40039852,-13.730814,-4.790555525
4156000000,-3.7928529,-15.32820107,-13.77187,-4.815470883
4157000000,-3.7800169,-15.25561712,-13.893932,-4.840563566
4158000000,-3.7433021,-15.18270832,-13.909278,-4.865841544
4159000000,-3.7073996,-15.10953334,-13.975697,-4.8913187
4160000000,-3.6494484,-15.03614788,-13.997503,-4.916973009
4161000000,-3.5948458,-14.9626048,-13.981952,-4.94282521
4162000000,-3.5786312,-14.88895415,-14.086364,-4.968868834
4163000000,-3.5270054,-14.81524326,-14.122205,-4.995100294
4164000000,-3.4761965,-14.74151685,-14.107899,-5.021518923
4165000000,-3.4437551,-14.6678171,-14.203952,-5.048129975
4166000000,-3.4222832,-14.59418373,-14.244582,-5.074949655
4167000000,-3.3946319,-14.52065409,-14.248242,-5.101958606
4168000000,-3.3401661,-14.4472633,-14.317302,-5.129162152
4169000000,-3.3036828,-14.37404428,-14.28053,-5.156566677
4170000000,-3.2593284,-14.30102787,-14.408161,-5.184182641
4171000000,-3.2225533,-14.22824292,-14.441481,-5.211985494
4172000000,-3.1895978,-14.15571639,-14.413618,-5.239994705
4173000000,-3.1600831,-14.08347341,-14.536154,-5.268217851
4174000000,-3.1079621,-14.0115374,-14.531108,-5.296644377
4175000000,-3.1320438,-13.93993013,-14.639294,-5.325260566
4176000000,-3.0619965,-13.86867179,-14.65967,-5.354113635
4177000000,-3.0303268,-13.79778111,-14.682137,-5.383169662
4178000000,-3.0256894,-13.72727541,-14.699826,-5.412415842
4179000000,-2.9955041,-13.65717065,-14.771467,-5.441887493
4180000000,-2.9519191,-13.58748155,-14.790647,-5.47158533
4181000000,-2.9114528,-13.51822164,-14.876949,-5.50148115
4182000000,-2.8996446,-13.44940329,-14.891609,-5.531604451
4183000000,-2.8811412,-13.38103783,-14.961164,-5.561944548
4184000000,-2.8379619,-13.31313556,-15.059717,-5.592487503
4185000000,-2.8155525,-13.24570585,-15.040719,-5.623268366
4186000000,-2.790298,-13.17875716,-15.027514,-5.654275412
4187000000,-2.7676916,-13.11229709,-15.15066,-5.685498878
4188000000,-2.7430668,-13.04633249,-15.217158,-5.716949998
4189000000,-2.7180886,-12.9808694,-15.258875,-5.748631675
4190000000,-2.6841896,-12.91591321,-15.276887,-5.780534106
4191000000,-2.6645243,-12.85146861,-15.364032,-5.812679338
4192000000,-2.6469345,-12.7875397,-15.326851,-5.845044795
4193000000,-2.6063006,-12.72412997,-15.470429,-5.877636578
4194000000,-2.5908768,-12.66124238,-15.452699,-5.910478089
4195000000,-2.579221,-12.59887937,-15.548753,-5.943540126
4196000000,-2.5638587,-12.53704289,-15.595163,-5.976845112
4197000000,-2.5241003,-12.47573447,-15.688235,-6.010408162
4198000000,-2.5082533,-12.41495519,-15.702722,-6.044178054
4199000000,-2.482213,-12.35470575,-15.775946,-6.078221088
4200000000,-2.4728503,-12.29498647,-15.781066,-6.112486951
4201000000,-2.4426854,-12.23579736,-15.880188,-6.147008401
4202000000,-2.4308395,-12.17713807,-15.940141,-6.1817722
4203000000,-2.3907268,-12.11900798,-15.997158,-6.216794897
4204000000,-2.4091456,-12.06140617,-16.007858,-6.252054289
4205000000,-2.4011302,-12.00433149,-16.119331,-6.287570338
4206000000,-2.362628,-11.94778253,-16.145613,-6.323353195
4207000000,-2.3530276,-11.89175766,-16.198753,-6.359374882
4208000000,-2.32198,-11.83625504,-16.282782,-6.395652212
4209000000,-2.3081794,-11.78127266,-16.380669,-6.432201111
4210000000,-2.2669058,-11.72680832,-16.415537,-6.468996766
4211000000,-2.2456212,-11.67285964,-16.407707,-6.506084826
4212000000,-2.2544239,-11.61942412,-16.413128,-6.543398102
4213000000,-2.2301543,-11.5664991,-16.517702,-6.580997307
4214000000,-2.1951003,-11.51408181,-16.572548,-6.618873598
4215000000,-2.2173424,-11.46216934,-16.633839,-6.656985521
4216000000,-2.1488905,-11.41075869,-16.704014,-6.695391114
4217000000,-2.1597619,-11.35984677,-16.786114,-6.734075679
4218000000,-2.1627932,-11.30943038,-16.826599,-6.773026636
4219000000,-2.1196325,-11.25950626,-16.845116,-6.812265369
4220000000,-2.1092997,-11.21007107,-16.9587,-6.851769844
4221000000,-2.1310706,-11.1611214,-16.993868,-6.891540232
4222000000,-2.1151855,-11.11265379,-17.070724,-6.931620818
4223000000,-2.0878644,-11.06466471,-17.118126,-6.971982987
4224000000,-2.0774198,-11.01715061,-17.254112,-7.012609077
4225000000,-2.0628333,-10.97010788,-17.280807,-7.053538455
4226000000,-2.0635195,-10.92353289,-17.377445,-7.094765091
4227000000,-2.056061,-10.87742197,-17.38303,-7.136262167
4228000000,-2.0183358,-10.83177142,-17.537006,-7.17806351
4229000000,-2.0272346,-10.78657753,-17.456907,-7.220178361
4230000000,-2.0056298,-10.74183657,-17.580954,-7.262574833
4231000000,-1.9647659,-10.69754478,-17.63785,-7.305271854
4232000000,-1.964747,-10.65369842,-17.757277,-7.348284322
4233000000,-1.976933,-10.61029372,-17.798109,-7.391564978
4234000000,-1.9347485,-10.56732692,-17.853224,-7.435194867
4235000000,-1.92431,-10.52479424,-17.828791,-7.479122348
4236000000,-1.9394001,-10.48269193,-18.039515,-7.523323325
4237000000,-1.9260247,-10.44101622,-17.914549,-7.56788506
4238000000,-1.9437816,-10.39976335,-17.994751,-7.612744522
4239000000,-1.8889503,-10.35892959,-18.17487,-7.657917654
4240000000,-1.8907958,-10.3185112,-18.260061,-7.703407164
4241000000,-1.8610617,-10.27850445,-18.160574,-7.749219685
4242000000,-1.8716012,-10.23890565,-18.231432,-7.795367169
4243000000,-1.8472931,-10.19971109,-18.409027,-7.841846112
4244000000,-1.8342817,-10.16091711,-18.382664,-7.888637201
4245000000,-1.8125165,-10.12252004,-18.516129,-7.935755679
4246000000,-1.8523896,-10.08451626,-18.726429,-7.983226343
4247000000,-1.8192202,-10.04690215,-18.613478,-8.031016573
4248000000,-1.78526,-10.00967412,-18.681791,-8.079158632
4249000000,-1.7655765,-9.972828606,-18.721811,-8.127647109
4250000000,-1.7869995,-9.936362056,-18.888077,-8.176458254
4251000000,-1.7895904,-9.900270954,-18.850515,-8.225624148
4252000000,-1.7786208,-9.864551807,-18.926834,-8.275129775
4253000000,-1.781547,-9.829201149,-19.061356,-8.324976941
4254000000,-1.776996,-9.79421554,-19.040571,-8.375207419
4255000000,-1.7167697,-9.759591568,-19.1591,-8.425800834
4256000000,-1.7358153,-9.725325848,-19.234617,-8.476718998
4257000000,-1.7229623,-9.691415025,-19.338799,-8.528029209
4258000000,-1.6839033,-9.657855773,-19.328392,-8.579679257
4259000000,-1.6998105,-9.624644793,-19.341291,-8.63168931
4260000000,-1.711269,-9.591778818,-19.481125,-8.684098411
4261000000,-1.6947684,-9.55925461,-19.528097,-8.736874307
4262000000,-1.6978512,-9.527068961,-19.675112,-8.789995529
4263000000,-1.6668966,-9.495218692,-19.707644,-8.843549823
4264000000,-1.6806185,-9.463700656,-19.662586,-8.897438178
4265000000,-1.6595106,-9.432511737,-19.921518,-8.951718442
4266000000,-1.6643412,-9.401648847,-19.750751,-9.006412306
4267000000,-1.6633924,-9.371108931,-19.807352,-9.061471862
4268000000,-1.6589417,-9.340888963,-19.923635,-9.116917832
4269000000,-1.6487404,-9.31098595,-20.002554,-9.172778844
4270000000,-1.6651481,-9.281396927,-19.973806,-9.228994906
4271000000,-1.6092334,-9.252118962,-20.041306,-9.28567058
4272000000,-1.5942106,-9.223149152,-20.178852,-9.342747431
4273000000,-1.620549,-9.194484625,-20.195538,-9.400204574
4274000000,-1.6184587,-9.16612254,-20.248001,-9.458088913
4275000000,-1.6283081,-9.138060086,-20.263372,-9.516393624
4276000000,-1.5861874,-9.110294482,-20.321087,-9.575107821
4277000000,-1.6004981,-9.082822977,-20.44747,-9.634271885
4278000000,-1.5721718,-9.055642852,-20.534128,-9.69382657
4279000000,-1.5644282,-9.028751415,-20.497662,-9.753805242
4280000000,-1.5652014,-9.002146006,-20.519949,-9.814272266
4281000000,-1.5816691,-8.975823993,-20.551249,-9.875137544
4282000000,-1.5595024,-8.949782774,-20.706512,-9.936433509
4283000000,-1.5608695,-8.924019776,-20.653164,-9.998189317
4284000000,-1.5503869,-8.898532457,-20.800888,-10.06040793
4285000000,-1.5824625,-8.8733183,-20.760124,-10.12305709
4286000000,-1.5463735,-8.848374819,-20.801525,-10.18618788
4287000000,-1.5262748,-8.823699557,-20.804539,-10.24977706
4288000000,-1.4931687,-8.799290083,-20.968121,-10.31378239
4289000000,-1.5279536,-8.775143995,-21.01268,-10.3783094
4290000000,-1.4803147,-8.75125892,-20.942261,-10.44330037
4291000000,-1.5249844,-8.727632511,-20.905272,-10.50875229
4292000000,-1.4843034,-8.704262449,-20.933277,-10.57471007
4293000000,-1.5024213,-8.681146441,-20.934999,-10.64112566
4294000000,-1.4748162,-8.658282221,-21.025778,-10.70804877
4295000000,-1.4955622,-8.635667551,-20.932096,-10.77547005
4296000000,-1.5067174,-8.613300218,-21.017178,-10.84340803
4297000000,-1.5086447,-8.591178036,-20.977453,-10.91183026
4298000000,-1.5043935,-8.569298843,-21.085629,-10.98073459
4299000000,-1.4516039,-8.547660505,-20.954367,-11.05020158
4300000000,-1.470603,-8.526260912,-21.00399,-11.12016901
4301000000,-1.4811925,-8.505097979,-20.99213,-11.19066138
4302000000,-1.4778066,-8.484169647,-21.069492,-11.2616735
4303000000,-1.4513035,-8.46347388,-21.080814,-11.33321941
4304000000,-1.4549704,-8.443008667,-21.085541,-11.40532938
4305000000,-1.4225065,-8.422772022,-21.108694,-11.47796687
4306000000,-1.4403945,-8.402761982,-20.995066,-11.55117369
4307000000,-1.4150325,-8.382976607,-21.065722,-11.62494706
4308000000,-1.4491805,-8.363413982,-21.007963,-11.69925626
4309000000,-1.4246573,-8.344072215,-21.125744,-11.77415467
4310000000,-1.3941815,-8.324949434,-21.000126,-11.84960952
4311000000,-1.4514339,-8.306043793,-21.086214,-11.92563411
4312000000,-1.4428518,-8.287353468,-20.973526,-12.0022807
4313000000,-1.4252064,-8.268876656,-20.975597,-12.07950035
4314000000,-1.4158176,-8.250611576,-20.98274,-12.15731489
4315000000,-1.4064186,-8.232556469,-20.914738,-12.23576908
4316000000,-1.3681035,-8.214709599,-20.841909,-12.31479566
4317000000,-1.4009517,-8.197069248,-20.838737,-12.39448569
4318000000,-1.3798375,-8.179633721,-20.82155,-12.47477334
4319000000,-1.3861959,-8.162401345,-20.836115,-12.55569409
4320000000,-1.3810729,-8.145370465,-20.702095,-12.63728871
4321000000,-1.3630749,-8.128539447,-20.752954,-12.71950779
4322000000,-1.3592563,-8.111906679,-20.596502,-12.8023613
4323000000,-1.3848047,-8.095470567,-20.661842,-12.88594162
4324000000,-1.3471568,-8.079229537,-20.526026,-12.97018061
4325000000,-1.3329858,-8.063182033,-20.565475,-13.05506598
4326000000,-1.3509425,-8.047326522,-20.588913,-13.14069582
4327000000,-1.318072,-8.031661487,-20.487904,-13.22697575
4328000000,-1.3537406,-8.016185431,-20.337864,-13.31396822
4329000000,-1.3177456,-8.000896873,-20.331278,-13.40167515
4330000000,-1.3433551,-7.985794355,-20.271492,-13.49017653
4331000000,-1.3016014,-7.970876434,-20.282372,-13.57931172
4332000000,-1.3064793,-7.956141685,-20.146011,-13.66926026
4333000000,-1.2988981,-7.941588702,-20.108143,-13.75996741
4334000000,-1.315034,-7.927216096,-20.114485,-13.85140604
4335000000,-1.3226051,-7.913022496,-20.103832,-13.94360738
4336000000,-1.3219986,-7.899006546,-20.026047,-14.03665462
4337000000,-1.3151612,-7.885166909,-19.913485,-14.13044231
4338000000,-1.3016795,-7.871502265,-19.762192,-14.22508025
4339000000,-1.3090498,-7.858011309,-19.807217,-14.32051257
4340000000,-1.3027071,-7.844692754,-19.790545,-14.41677243
4341000000,-1.3032305,-7.831545329,-19.647732,-14.51388075
4342000000,-1.2802154,-7.818567777,-19.663918,-14.61185781
4343000000,-1.2815351,-7.80575886,-19.532087,-14.71070571
4344000000,-1.2768843,-7.793117354,-19.471058,-14.81041072
4345000000,-1.2771471,-7.780642049,-19.387144,-14.91104705
4346000000,-1.2903657,-7.768331754,-19.357174,-15.01254798
4347000000,-1.2557517,-7.756185291,-19.278643,-15.11501609
4348000000,-1.2403058,-7.744201496,-19.170616,-15.21834369
4349000000,-1.2674928,-7.732379221,-19.123919,-15.32268803
4350000000,-1.2394043,-7.720717334,-19.062046,-15.42801553
4351000000,-1.2627559,-7.709214715,-19.011887,-15.53422613
4352000000,-1.2725492,-7.69787026,-18.924026,-15.64153775
4353000000,-1.2544718,-7.686682879,-18.896414,-15.74985078
4354000000,-1.2731576,-7.675651495,-18.808418,-15.85919701
4355000000,-1.2368267,-7.664775045,-18.759014,-15.96950489
4356000000,-1.2295325,-7.654052482,-18.69985,-16.08100147
4357000000,-1.2236664,-7.643482769,-18.546759,-16.19353024
4358000000,-1.251246,-7.633064885,-18.553621,-16.30713421
4359000000,-1.2036954,-7.622797822,-18.445694,-16.42187423
4360000000,-1.234504,-7.612680584,-18.34841,-16.53779811
4361000000,-1.230561,-7.602712189,-18.372391,-16.65485385
4362000000,-1.1968961,-7.592891666,-18.212112,-16.77311345
4363000000,-1.2086112,-7.58321806,-18.245789,-16.89257367
4364000000,-1.219221,-7.573690425,-18.057636,-17.0132373
4365000000,-1.1953444,-7.56430783,-18.094332,-17.13519941
4366000000,-1.1912111,-7.555069355,-17.951069,-17.25841544
4367000000,-1.1824738,-7.545974092,-17.890575,-17.38293388
4368000000,-1.1745994,-7.537021147,-17.8409,-17.50889191
4369000000,-1.1935134,-7.528209634,-17.739801,-17.6360821
4370000000,-1.2063687,-7.519538682,-17.664921,-17.76465553
4371000000,-1.1875201,-7.511007432,-17.628862,-17.89467884
4372000000,-1.131235,-7.502615033,-17.53882,-18.02618458
4373000000,-1.1785369,-7.494360649,-17.524408,-18.15913134
4374000000,-1.1618857,-7.486243453,-17.38349,-18.29358628
4375000000,-1.1617494,-7.47826263,-17.390928,-18.42951893
4376000000,-1.1725477,-7.470417377,-17.333063,-18.56707391
4377000000,-1.1848061,-7.4627069,-17.248079,-18.7062311
4378000000,-1.1410673,-7.455130416,-17.21549,-18.84708132
4379000000,-1.1536763,-7.447687154,-17.160782,-18.98961237
4380000000,-1.1577498,-7.440376353,-17.000481,-19.13379642
4381000000,-1.1520259,-7.433197261,-16.983118,-19.27984085
4382000000,-1.1549491,-7.42614914,-16.982317,-19.42763287
4383000000,-1.1223686,-7.419231257,-16.76009,-19.57728728
4384000000,-1.1177152,-7.412442894,-16.75318,-19.72882856
4385000000,-1.1425518,-7.40578334,-16.678873,-19.88234912
4386000000,-1.1170236,-7.399251895,-16.588104,-20.03777592
4387000000,-1.1370674,-7.392847869,-16.600185,-20.19532768
4388000000,-1.1651229,-7.386570581,-16.546038,-20.35498165
4389000000,-1.102952,-7.38041936,-16.396101,-20.51672739
4390000000,-1.117803,-7.374393544,-16.409487,-20.68072456
4391000000,-1.1390365,-7.368492482,-16.321499,-20.84701094
4392000000,-1.1112256,-7.36271553,-16.268106,-21.01560042
4393000000,-1.111441,-7.357062055,-16.170198,-21.18666189
4394000000,-1.1304311,-7.351531432,-16.110313,-21.36022056
4395000000,-1.1130005,-7.346123046,-16.108107,-21.53617264
4396000000,-1.1201684,-7.340836291,-16.007954,-21.71486183
4397000000,-1.1150463,-7.335670569,-15.934847,-21.89629774
4398000000,-1.1204131,-7.33062529,-15.930274,-22.08043098
4399000000,-1.1127264,-7.325699875,-15.854198,-22.26742583
4400000000,-1.1406617,-7.320893752,-15.817127,-22.4574372
4401000000,-1.0880749,-7.316206358,-15.678497,-22.65053269
4402000000,-1.0962441,-7.311637139,-15.630192,-22.84680896
4403000000,-1.0705137,-7.307185547,-15.584922,-23.04628027
4404000000,-1.0857799,-7.302851045,-15.57638,-23.24922261
4405000000,-1.064411,-7.298633103,-15.50462,-23.45558807
4406000000,-1.0478556,-7.294531199,-15.3945,-23.66553559
4407000000,-1.0805118,-7.29054482,-15.395841,-23.87934617
4408000000,-1.0981559,-7.286673459,-15.318334,-24.09698902
4409000000,-1.084481,-7.282916618,-15.200354,-24.31863232
4410000000,-1.0616659,-7.279273808,-15.169075,-24.54459987
4411000000,-1.0618702,-7.275744545,-15.148474,-24.7748777
4412000000,-1.0526118,-7.272328356,-15.07178,-25.00949054
4413000000,-1.0568413,-7.269024772,-15.010523,-25.24907763
4414000000,-1.0844564,-7.265833335,-15.00406,-25.49345994
4415000000,-1.0607401,-7.262753591,-14.941952,-25.7429173
4416000000,-1.0785764,-7.259785096,-14.892369,-25.99780131
4417000000,-1.0681162,-7.256927412,-14.796282,-26.25821983
4418000000,-1.0751152,-7.254180109,-14.791115,-26.52428144
4419000000,-1.0488764,-7.251542764,-14.68856,-26.79654364
4420000000,-1.0695853,-7.24901496,-14.655936,-27.07508043
4421000000,-1.0636519,-7.246596289,-14.628304,-27.36030183
4422000000,-1.0418452,-7.244286347,-14.528848,-27.65254391
4423000000,-1.0490022,-7.242084741,-14.508938,-27.9521545
4424000000,-1.0478979,-7.239991082,-14.422849,-28.25928058
4425000000,-1.0406338,-7.238004987,-14.407587,-28.57450121
4426000000,-1.0478084,-7.236126083,-14.356268,-28.89842624
4427000000,-1.0338655,-7.234354001,-14.290061,-29.23091376
4428000000,-1.0428336,-7.232688379,-14.265524,-29.57309142
4429000000,-1.0541744,-7.231128863,-14.180293,-29.92487585
4430000000,-1.0249389,-7.229675104,-14.146036,-30.28760283
4431000000,-1.0570277,-7.22832676,-14.07141,-30.6611183
4432000000,-1.0427268,-7.227083495,-14.042807,-31.04637969
4433000000,-1.0370334,-7.22594498,-14.037958,-31.44388752
4434000000,-1.0436957,-7.224910891,-13.932066,-31.85485946
4435000000,-1.0583146,-7.223980913,-13.91505,-32.27917836
4436000000,-1.0343295,-7.223154734,-13.843841,-32.71852242
4437000000,-1.0285634,-7.22243205,-13.798729,-33.17330211
4438000000,-1.007107,-7.221812562,-13.740238,-33.6440429
4439000000,-1.0340906,-7.221295977,-13.725656,-34.13220346
4440000000,-1.0366464,-7.22088201,-13.714541,-34.63852978
4441000000,-1.020399,-7.22057038,-13.631417,-35.16314837
4442000000,-1.0078155,-7.220360811,-13.566262,-35.70745568
4443000000,-1.0316442,-7.220253036,-13.571118,-36.27162953
4444000000,-1.0245025,-7.220246791,-13.487175,-36.85500282
4445000000,-1.0366162,-7.220341819,-13.485223,-37.45751446
4446000000,-1.0442686,-7.220537868,-13.427684,-38.07842915
4447000000,-1.0117229,-7.220834692,-13.30117,-38.71396444
4448000000,-1.0230788,-7.22123205,-13.330012,-39.36050764
4449000000,-1.0341874,-7.221729709,-13.312797,-40.01019295
4450000000,-1.0190057,-7.222327438,-13.265718,-40.65318328
4451000000,-1.0137459,-7.223025013,-13.154419,-41.27505996
4452000000,-1.0258933,-7.223822217,-13.104906,-41.85599711
4453000000,-1.0439334,-7.224718837,-13.08428,-42.37171686
4454000000,-0.97719365,-7.225714664,-13.087502,-42.7940558
4455000000,-1.0242404,-7.226809496,-13.051078,-43.09566727
4456000000,-0.99909317,-7.228003136,-13.004192,-43.2537716
4457000000,-1.0010805,-7.229295393,-12.990597,-43.25597192
4458000000,-1.001637,-7.230686079,-12.902407,-43.10472933
4459000000,-1.0150477,-7.232175014,-12.892473,-42.81474314
4460000000,-0.99522078,-7.233762021,-12.864756,-42.41077627
4461000000,-1.0373477,-7.235446928,-12.785824,-41.92095789
4462000000,-1.0229372,-7.237229569,-12.763584,-41.37248551
4463000000,-1.0041326,-7.239109784,-12.740375,-40.78864988
4464000000,-1.0346832,-7.241087416,-12.669354,-40.18746396
4465000000,-0.99292296,-7.243162314,-12.611856,-39.58298233
4466000000,-1.0225694,-7.245334331,-12.602663,-38.9836739
4467000000,-1.0036055,-7.247603325,-12.507802,-38.39705082
4468000000,-1.0145063,-7.249969161,-12.516211,-37.82573829
4469000000,-0.99080235,-7.252431707,-12.51366,-37.27272399
4470000000,-0.98518342,-7.254990835,-12.408129,-36.73930827
4471000000,-1.0063256,-7.257646423,-12.366034,-36.22534286
4472000000,-1.0024344,-7.260398354,-12.38017,-35.73115304
4473000000,-1.0179871,-7.263246514,-12.369612,-35.25657426
4474000000,-0.99959099,-7.266190796,-12.27015,-34.80006944
4475000000,-0.97827899,-7.269231096,-12.214375,-34.36127941
4476000000,-1.0061941,-7.272367315,-12.252769,-33.93983793
4477000000,-0.99721599,-7.275599359,-12.150249,-33.53413122
4478000000,-0.96787578,-7.278927137,-12.163027,-33.14360721
4479000000,-1.019075,-7.282350565,-12.087461,-32.76773796
4480000000,-1.0169033,-7.285869561,-12.10146,-32.4054348
4481000000,-1.0041046,-7.28948405,-11.975485,-32.0559336
4482000000,-1.0016083,-7.293193959,-12.03743,-31.71866262
4483000000,-0.98282111,-7.296999221,-11.925479,-31.3928069
4484000000,-1.0108696,-7.300899773,-11.904378,-31.07805353
4485000000,-1.0123895,-7.304895556,-11.909375,-30.77353369
4486000000,-1.0046253,-7.308986515,-11.860226,-30.47874209
4487000000,-1.0350024,-7.3131726,-11.850236,-30.19324372
4488000000,-0.99452478,-7.317453766,-11.78845,-29.91641106
4489000000,-0.99614573,-7.321829971,-11.775946,-29.64807909
4490000000,-0.99894893,-7.326301178,-11.765326,-29.38772162
4491000000,-1.013198,-7.330867353,-11.678695,-29.13480963
4492000000,-1.0013593,-7.335528468,-11.665737,-28.889232
4493000000,-0.98948097,-7.340284498,-11.63526,-28.65050392
4494000000,-1.027925,-7.345135422,-11.585035,-28.41831896
4495000000,-0.99386477,-7.350081224,-11.57452,-28.19224344
4496000000,-1.0113422,-7.355121891,-11.578499,-27.97230909
4497000000,-1.0052783,-7.360257416,-11.532732,-27.75793788
4498000000,-1.0105729,-7.365487793,-11.512678,-27.54907951
4499000000,-0.99737084,-7.370813024,-11.462353,-27.34562686
4500000000,-1.0180047,-7.376233111,-11.445012,-27.14700286
4501000000,-1.0392545,-7.381748063,-11.397624,-26.95325028
4502000000,-1.0076038,-7.387357891,-11.368074,-26.76421232
4503000000,-0.97652608,-7.393062612,-11.317723,-26.57954479
4504000000,-0.99185401,-7.398862244,-11.324194,-26.39923835
4505000000,-1.009068,-7.404756813,-11.251728,-26.22305884
4506000000,-1.041826,-7.410746345,-11.261244,-26.05085714
4507000000,-1.0017591,-7.416830871,-11.216763,-25.88233299
4508000000,-0.98845649,-7.423010429,-11.177535,-25.7176687
4509000000,-1.0186368,-7.429285056,-11.134361,-25.55645306
4510000000,-1.0193204,-7.435654795,-11.103893,-25.39873322
4511000000,-1.0158324,-7.442119695,-11.115484,-25.24435803
4512000000,-0.98790288,-7.448679804,-11.043619,-25.09311676
4513000000,-1.0169231,-7.455335179,-11.01993,-24.94498547
4514000000,-0.99444175,-7.462085877,-10.984028,-24.80001199
4515000000,-1.018594,-7.468931961,-11.00136,-24.65777859
4516000000,-1.0042802,-7.475873495,-10.951471,-24.518391
4517000000,-1.035086,-7.482910551,-10.909609,-24.3816841
4518000000,-1.0124604,-7.4900432,-10.876571,-24.24775283
4519000000,-1.0212084,-7.497271521,-10.862297,-24.11636518
4520000000,-1.0203047,-7.504595593,-10.81472,-23.98746066
4521000000,-1.036025,-7.512015502,-10.802269,-23.8609677
4522000000,-1.0098341,-7.519531334,-10.764617,-23.73683954
4523000000,-0.97768295,-7.527143183,-10.764739,-23.61496743
4524000000,-1.0263376,-7.534851142,-10.731077,-23.49533576
4525000000,-1.0301242,-7.542655312,-10.675255,-23.37784764
4526000000,-1.0278608,-7.550555794,-10.68399,-23.26249894
4527000000,-0.99756283,-7.558552695,-10.604022,-23.14917689
4528000000,-1.027517,-7.566646124,-10.6333,-23.03790563
4529000000,-1.0271801,-7.574836195,-10.598467,-22.92842923
4530000000,-1.0378144,-7.583123024,-10.547041,-22.82098361
4531000000,-1.024622,-7.591506733,-10.498444,-22.7153461
4532000000,-1.0251406,-7.599987444,-10.494287,-22.61152695
4533000000,-1.0121535,-7.608565286,-10.479568,-22.50934272
4534000000,-1.005092,-7.617240389,-10.46593,-22.40902985
4535000000,-1.0387675,-7.626012888,-10.436066,-22.3102931
4536000000,-1.0437554,-7.634882921,-10.408399,-22.21319555
4537000000,-0.99605906,-7.643850629,-10.380495,-22.11773319
4538000000,-1.0489637,-7.652916157,-10.348562,-22.02382527
4539000000,-1.0307168,-7.662079653,-10.330269,-21.93142678
4540000000,-1.0511858,-7.67134127,-10.335194,-21.84047906
4541000000,-1.0597171,-7.680701163,-10.332294,-21.75098657
4542000000,-1.0064549,-7.69015949,-10.233642,-21.66295228
4543000000,-1.0555177,-7.699716413,-10.213028,-21.57632172
4544000000,-1.0397694,-7.709372099,-10.160365,-21.49100265
4545000000,-1.0374613,-7.719126715,-10.187915,-21.40706504
4546000000,-1.0447792,-7.728980435,-10.120429,-21.32443761
4547000000,-1.0659877,-7.738933433,-10.148443,-21.24304151
4548000000,-1.0638505,-7.74898589,-10.113667,-21.16293337
4549000000,-1.0392451,-7.759137987,-10.123924,-21.08401466
4550000000,-1.0517896,-7.76938991,-10.096396,-21.00632878
4551000000,-1.0612813,-7.779741849,-10.068017,-20.9298145
4552000000,-1.0617493,-7.790193996,-10.0238,-20.85443586
