frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
4698768384.0000000000, -11.1457883379, -4.0366381012, -4.0366381012, -4.0366372088, -12.4199713375, -5.1369718313, -4.0366372088, -5.1369688425, -12.4199703055
4699768320.0000000000, -11.1447245885, -4.0367666164, -4.0367666164, -4.0367657239, -12.4112307373, -5.1305400048, -4.0367666164, -5.1305380135, -12.4112338303
4700768256.0000000000, -11.1436645853, -4.0368969182, -4.0368969182, -4.0368942407, -12.4025194025, -5.1241212673, -4.0368960257, -5.1241242523, -12.4025173423
4701768192.0000000000, -11.1426065107, -4.0370245442, -4.0370245442, -4.0370236517, -12.3938166791, -5.1177155963, -4.0370227592, -5.1177165907, -12.3938166791
4702768128.0000000000, -11.1415512723, -4.0371512793, -4.0371521718, -4.0371503868, -12.3851420894, -5.1113259506, -4.0371494943, -5.1113269443, -12.3851400327
4703768064.0000000000, -11.1405015932, -4.0372771235, -4.0372771235, -4.0372753384, -12.3764832374, -5.1049453504, -4.0372753384, -5.1049463435, -12.3764832374
4704768000.0000000000, -11.1394556557, -4.0374038618, -4.0374029693, -4.0374011842, -12.3678493278, -5.0985797358, -4.0374029693, -5.0985807283, -12.3678493278
4705767936.0000000000, -11.1384116433, -4.0375288166, -4.0375297092, -4.0375297092, -12.3592279945, -5.0922251135, -4.0375297092, -5.0922251135, -12.3592269689
4706767872.0000000000, -11.1373722782, -4.0376564507, -4.0376573432, -4.0376546656, -12.3506376576, -5.0858874121, -4.0376546656, -5.0858864209, -12.3506356080
4707767808.0000000000, -11.1363375592, -4.0377814087, -4.0377814087, -4.0377796236, -12.3420598131, -5.0795586777, -4.0377796236, -5.0795576872, -12.3420577653
4708767744.0000000000, -11.1353047623, -4.0379054757, -4.0379063682, -4.0379036905, -12.3335036427, -5.0732468153, -4.0379036905, -5.0732458253, -12.3335056888
4709767680.0000000000, -11.1342766091, -4.0380286516, -4.0380286516, -4.0380286516, -12.3249701192, -5.0669438809, -4.0380295442, -5.0669419022, -12.3249680749
4710767616.0000000000, -11.1332530982, -4.0381536142, -4.0381536142, -4.0381527216, -12.3164612334, -5.0606597470, -4.0381527216, -5.0606587583, -12.3164581696
4711767552.0000000000, -11.1322305993, -4.0382767932, -4.0382767932, -4.0382750080, -12.3079636632, -5.0543835120, -4.0382759006, -5.0543835120, -12.3079636632
4712767488.0000000000, -11.1312145549, -4.0383999737, -4.0383999737, -4.0383999737, -12.2994957380, -5.0481250380, -4.0383990811, -5.0481240506, -12.2994957380
4713767424.0000000000, -11.1301995207, -4.0385231558, -4.0385231558, -4.0385213705, -12.2910410894, -5.0418763995, -4.0385213705, -5.0418773863, -12.2910410894
4714767360.0000000000, -11.1291900313, -4.0386445540, -4.0386445540, -4.0386427688, -12.2826129217, -5.0356444839, -4.0386436614, -5.0356454702, -12.2826149574
4715767296.0000000000, -11.1281833643, -4.0387650611, -4.0387659538, -4.0387659538, -12.2742060891, -5.0294243345, -4.0387659538, -5.0294233489, -12.2742030382
4716767232.0000000000, -11.1271822393, -4.0388882476, -4.0388882476, -4.0388846770, -12.2658195278, -5.0232188867, -4.0388864623, -5.0232198717, -12.2658164794
4717767168.0000000000, -11.1261821212, -4.0390087577, -4.0390078650, -4.0390069723, -12.2574501467, -5.0170271312, -4.0390078650, -5.0170271312, -12.2574531925
4718767104.0000000000, -11.1251866361, -4.0391283765, -4.0391292692, -4.0391274838, -12.2491060241, -5.0108480610, -4.0391265911, -5.0108460935, -12.2491039953
4719767040.0000000000, -11.1241948760, -4.0392497821, -4.0392497821, -4.0392488894, -12.2407830484, -5.0046816552, -4.0392471040, -5.0046796889, -12.2407800077
4720766976.0000000000, -11.1232068400, -4.0393685111, -4.0393685111, -4.0393667256, -12.2324821853, -4.9985347706, -4.0393658329, -4.9985347706, -12.2324811725
4721766912.0000000000, -11.1222234331, -4.0394881342, -4.0394881342, -4.0394881342, -12.2242033855, -4.9924004999, -4.0394872414, -4.9924004999, -12.2242033855
4722766848.0000000000, -11.1212428417, -4.0396059732, -4.0396059732, -4.0396068660, -12.2159395224, -4.9862758779, -4.0396050805, -4.9862719524, -12.2159375002
4723766784.0000000000, -11.1202659709, -4.0397264919, -4.0397255992, -4.0397238137, -12.2077016773, -4.9801648124, -4.0397229210, -4.9801648124, -12.2077016773
4724766720.0000000000, -11.1192919138, -4.0398443338, -4.0398443338, -4.0398416556, -12.1994847446, -4.9740721817, -4.0398434410, -4.9740721817, -12.1994857540
4725766656.0000000000, -11.1183224814, -4.0399612843, -4.0399612843, -4.0399603916, -12.1912937212, -4.9679930565, -4.0399603916, -4.9679930565, -12.1912927126
4726766592.0000000000, -11.1173576723, -4.0400791290, -4.0400791290, -4.0400764507, -12.1831265334, -4.9619313303, -4.0400773434, -4.9619323093, -12.1831265334
4727766528.0000000000, -11.1163929563, -4.0401951894, -4.0401951894, -4.0401942967, -12.1749730591, -4.9558781683, -4.0401934039, -4.9558781683, -12.1749720522
4728766464.0000000000, -11.1154355790, -4.0403112513, -4.0403112513, -4.0403103585, -12.1668493680, -4.9498443129, -4.0403112513, -4.9498452906, -12.1668463496
4729766400.0000000000, -11.1144801046, -4.0404299929, -4.0404299929, -4.0404273145, -12.1587433293, -4.9438228909, -4.0404273145, -4.9438238681, -12.1587423240
4730766336.0000000000, -11.1135301547, -4.0405442718, -4.0405451646, -4.0405424862, -12.1506599279, -4.9378158353, -4.0405433790, -4.9378158353, -12.1506579189
4731766272.0000000000, -11.1125830114, -4.0406603377, -4.0406603377, -4.0406594449, -12.1426021254, -4.9318260506, -4.0406594449, -4.9318280026, -12.1426011217
4732766208.0000000000, -11.1116359577, -4.0407728336, -4.0407746193, -4.0407719408, -12.1345588335, -4.9258457042, -4.0407737264, -4.9258457042, -12.1345558248
4733766144.0000000000, -11.1106989518, -4.0408889021, -4.0408889021, -4.0408889021, -12.1265480596, -4.9198864798, -4.0408871165, -4.9198864798, -12.1265450534
4734766080.0000000000, -11.1097593181, -4.0410014006, -4.0410022935, -4.0409996149, -12.1185467017, -4.9139356759, -4.0410014006, -4.9139366502, -12.1185477030
4735766016.0000000000, -11.1088279187, -4.0411156861, -4.0411147932, -4.0411156861, -12.1105777532, -4.9080059381, -4.0411147932, -4.9080030170, -12.1105767527
4736765952.0000000000, -11.1078966060, -4.0412281871, -4.0412290800, -4.0412264014, -12.1026291455, -4.9020865263, -4.0412264014, -4.9020874995, -12.1026271461
4737765888.0000000000, -11.1069726195, -4.0413406894, -4.0413415823, -4.0413406894, -12.0946998363, -4.8961871500, -4.0413415823, -4.8961871500, -12.0947028330
4738765824.0000000000, -11.1060487184, -4.0414531930, -4.0414540859, -4.0414540859, -12.0867967715, -4.8902970839, -4.0414531930, -4.8902961119, -12.0867967715
4739765760.0000000000, -11.1051303313, -4.0415648049, -4.0415656978, -4.0415639120, -12.0789129127, -4.8844250563, -4.0415639120, -4.8844231134, -12.0789139100
4740765696.0000000000, -11.1042156473, -4.0416755252, -4.0416773110, -4.0416755252, -12.0710561915, -4.8785710376, -4.0416746323, -4.8785700667, -12.0710591811
4741765632.0000000000, -11.1033046654, -4.0417871396, -4.0417871396, -4.0417853538, -12.0632225660, -4.8727282061, -4.0417862467, -4.8727282061, -12.0632215702
4742765568.0000000000, -11.1023946710, -4.0418987553, -4.0418987553, -4.0418960765, -12.0554090018, -4.8669013928, -4.0418960765, -4.8669013928, -12.0554070119
4743765504.0000000000, -11.1014919950, -4.0420068004, -4.0420076933, -4.0420068004, -12.0476194335, -4.8610915410, -4.0420076933, -4.8610925101, -12.0476214219
4744765440.0000000000, -11.1005903047, -4.0421175256, -4.0421175256, -4.0421148467, -12.0398458625, -4.8552937799, -4.0421157397, -4.8552928113, -12.0398468559
4745765376.0000000000, -11.0996941215, -4.0422255731, -4.0422246801, -4.0422255731, -12.0321081091, -4.8495168030, -4.0422246801, -4.8495148670, -12.0321081091
4746765312.0000000000, -11.0988007312, -4.0423354077, -4.0423354077, -4.0423345147, -12.0243882411, -4.8437528363, -4.0423345147, -4.8437518689, -12.0243872492
4747765248.0000000000, -11.0979110372, -4.0424434575, -4.0424443505, -4.0424425646, -12.0166931595, -4.8380076608, -4.0424425646, -4.8380047601, -12.0166931595
4748765184.0000000000, -11.0970259425, -4.0425506156, -4.0425524016, -4.0425497226, -12.0090238020, -4.8322754478, -4.0425524016, -4.8322764142, -12.0090228117
4749765120.0000000000, -11.0961427340, -4.0426586678, -4.0426586678, -4.0426595608, -12.0013682388, -4.8265581085, -4.0426568818, -4.8265581085, -12.0013702181
4750765056.0000000000, -11.0952641230, -4.0427667211, -4.0427676141, -4.0427649351, -11.9937422644, -4.8208585152, -4.0427658281, -4.8208594804, -11.9937422644
4751764992.0000000000, -11.0943892044, -4.0428729896, -4.0428729896, -4.0428729896, -11.9861398868, -4.8151737451, -4.0428720966, -4.8151737451, -11.9861379106
4752764928.0000000000, -11.0935170735, -4.0429792592, -4.0429783662, -4.0429801523, -11.9785590821, -4.8095047391, -4.0429783662, -4.8095047391, -11.9785551327
4753764864.0000000000, -11.0926486332, -4.0430837439, -4.0430855300, -4.0430846369, -11.9710027654, -4.8038543630, -4.0430846369, -4.8038514722, -11.9710017788
4754764800.0000000000, -11.0917838826, -4.0431909088, -4.0431909088, -4.0431900158, -11.9634698998, -4.7982196979, -4.0431891227, -4.7982196979, -11.9634738432
4755764736.0000000000, -11.0909237242, -4.0432962887, -4.0432953957, -4.0432936096, -11.9559594513, -4.7925959063, -4.0432936096, -4.7925949438, -11.9559604365
4756764672.0000000000, -11.0900663500, -4.0434007767, -4.0434007767, -4.0433989906, -11.9484772802, -4.7869945157, -4.0433989906, -4.7869945157, -11.9484753114
4757764608.0000000000, -11.0892135660, -4.0435043727, -4.0435052658, -4.0435034797, -11.9410164416, -4.7814077985, -4.0435025866, -4.7814077985, -11.9410164416
4758764544.0000000000, -11.0883626612, -4.0436079698, -4.0436079698, -4.0436061837, -11.9335877042, -4.7758414974, -4.0436052906, -4.7758395755, -11.9335827896
4759764480.0000000000, -11.0875172479, -4.0437097818, -4.0437106749, -4.0437097818, -11.9261693923, -4.7702821345, -4.0437097818, -4.7702850157, -11.9261674279
4760764416.0000000000, -11.0866764216, -4.0438133810, -4.0438142741, -4.0438142741, -11.9187870048, -4.7647479375, -4.0438142741, -4.7647479375, -11.9187840604
4761764352.0000000000, -11.0858356660, -4.0439178744, -4.0439169813, -4.0439160882, -11.9114237938, -4.7592321508, -4.0439151950, -4.7592311915, -11.9114237938
4762764288.0000000000, -11.0850022047, -4.0440196895, -4.0440196895, -4.0440179033, -11.9040865810, -4.7537309106, -4.0440187964, -4.7537309106, -11.9040875610
4763764224.0000000000, -11.0841715215, -4.0441215057, -4.0441206125, -4.0441215057, -11.8967792305, -4.7482480276, -4.0441206125, -4.7482461110, -11.8967753132
4764764160.0000000000, -11.0833436157, -4.0442233229, -4.0442224297, -4.0442224297, -11.8894821088, -4.7427777267, -4.0442215366, -4.7427748535, -11.8894840660
4765764096.0000000000, -11.0825175839, -4.0443233548, -4.0443233548, -4.0443224616, -11.8822167109, -4.7373199890, -4.0443215685, -4.7373209463, -11.8822167109
4766764032.0000000000, -11.0816961336, -4.0444242809, -4.0444242809, -4.0444233877, -11.8749790628, -4.7318891463, -4.0444233877, -4.7318862761, -11.8749771085
4767763968.0000000000, -11.0808783612, -4.0445243148, -4.0445225285, -4.0445225285, -11.8677622729, -4.7264708133, -4.0445216353, -4.7264689009, -11.8677612964
4768763904.0000000000, -11.0800669731, -4.0446243498, -4.0446243498, -4.0446225634, -11.8605731302, -4.7210707055, -4.0446216703, -4.7210707055, -11.8605711786
4769763840.0000000000, -11.0792556509, -4.0447217062, -4.0447208130, -4.0447208130, -11.8534028031, -4.7156801984, -4.0447199198, -4.7156811536, -11.8533989028
4770763776.0000000000, -11.0784498086, -4.0448226363, -4.0448226363, -4.0448208499, -11.8462668450, -4.7103183711, -4.0448199567, -4.7103174165, -11.8462648962
4771763712.0000000000, -11.0776467382, -4.0449191014, -4.0449182082, -4.0449173150, -11.8391496070, -4.7049718211, -4.0449182082, -4.7049708670, -11.8391496070
4772763648.0000000000, -11.0768473411, -4.0450173539, -4.0450164607, -4.0450155675, -11.8320539717, -4.6996367109, -4.0450137811, -4.6996328964, -11.8320510527
4773763584.0000000000, -11.0760525187, -4.0451147142, -4.0451156074, -4.0451138209, -11.8249925368, -4.6943254143, -4.0451138209, -4.6943254143, -11.8249915645
4774763520.0000000000, -11.0752586615, -4.0452111821, -4.0452111821, -4.0452093957, -11.8179467727, -4.6890245582, -4.0452093957, -4.6890245582, -11.8179467727
4775763456.0000000000, -11.0744711813, -4.0453085442, -4.0453085442, -4.0453085442, -11.8109321846, -4.6837465051, -4.0453076510, -4.6837455530, -11.8109312137
4776763392.0000000000, -11.0736855670, -4.0454041208, -4.0454050140, -4.0454023343, -11.8039390080, -4.6784864622, -4.0454014411, -4.6784855106, -11.8039409485
4777763328.0000000000, -11.0729045237, -4.0454996983, -4.0454996983, -4.0454988050, -11.7969778668, -4.6732425004, -4.0454988050, -4.6732425004, -11.7969759276
4778763264.0000000000, -11.0721280504, -4.0455961700, -4.0455952767, -4.0455952767, -11.7900428840, -4.6680231514, -4.0455925969, -4.6680193489, -11.7900409462
4779763200.0000000000, -11.0713534408, -4.0456908560, -4.0456899627, -4.0456899627, -11.7831262627, -4.6628131760, -4.0456890695, -4.6628112758, -11.7831262627
4780763136.0000000000, -11.0705833995, -4.0457864362, -4.0457864362, -4.0457855430, -11.7762376439, -4.6576230072, -4.0457828631, -4.6576220575, -11.7762337736
4781763072.0000000000, -11.0698170238, -4.0458793375, -4.0458784442, -4.0458766577, -11.7693731054, -4.6524507170, -4.0458766577, -4.6524507170, -11.7693750392
4782763008.0000000000, -11.0690525099, -4.0459731330, -4.0459731330, -4.0459704531, -11.7625326009, -4.6472972279, -4.0459704531, -4.6472972279, -11.7625335671
4783762944.0000000000, -11.0682943645, -4.0460642494, -4.0460651427, -4.0460642494, -11.7557305682, -4.6421634603, -4.0460642494, -4.6421634603, -11.7557267058
4784762880.0000000000, -11.0675380794, -4.0461571533, -4.0461571533, -4.0461562600, -11.7489399136, -4.6370455945, -4.0461562600, -4.6370455945, -11.7489408786
4785762816.0000000000, -11.0667863580, -4.0462509513, -4.0462500580, -4.0462500580, -11.7421808673, -4.6319464491, -4.0462500580, -4.6319464491, -11.7421808673
4786762752.0000000000, -11.0660364956, -4.0463420703, -4.0463420703, -4.0463411769, -11.7354485500, -4.6268678902, -4.0463402836, -4.6268678902, -11.7354495136
4787762688.0000000000, -11.0652920965, -4.0464340834, -4.0464340834, -4.0464314034, -11.7287419479, -4.6218070490, -4.0464331900, -4.6218070490, -11.7287419479
4788762624.0000000000, -11.0645504561, -4.0465260973, -4.0465252040, -4.0465252040, -11.7220638993, -4.6167639000, -4.0465234173, -4.6167629542, -11.7220629369
4789762560.0000000000, -11.0638106728, -4.0466145387, -4.0466145387, -4.0466118587, -11.7154056947, -4.6117374724, -4.0466127520, -4.6117374724, -11.7154056947
4790762496.0000000000, -11.0630781521, -4.0467047676, -4.0467056610, -4.0467056610, -11.7087826746, -4.6067362456, -4.0467047676, -4.6067353008, -11.7087807525
4791762432.0000000000, -11.0623483877, -4.0467958907, -4.0467949974, -4.0467932106, -11.7021813259, -4.6017469623, -4.0467941040, -4.6017469623, -11.7021794051
4792762368.0000000000, -11.0616186765, -4.0468843345, -4.0468843345, -4.0468825478, -11.6955996890, -4.5967762129, -4.0468825478, -4.5967771568, -11.6955977694
4793762304.0000000000, -11.0608980265, -4.0469736725, -4.0469727791, -4.0469718857, -11.6890511564, -4.5918277447, -4.0469709923, -4.5918277447, -11.6890530747
4794762240.0000000000, -11.0601765276, -4.0470612244, -4.0470603310, -4.0470621178, -11.6825318316, -4.5869005829, -4.0470612244, -4.5868977541, -11.6825327901
4795762176.0000000000, -11.0594577827, -4.0471487772, -4.0471478838, -4.0471478838, -11.6760339969, -4.5819852725, -4.0471478838, -4.5819843300, -11.6760339969
4796762112.0000000000, -11.0587471948, -4.0472381175, -4.0472381175, -4.0472372241, -11.6695719729, -4.5770959274, -4.0472354373, -4.5770949853, -11.6695691010
4797762048.0000000000, -11.0580393589, -4.0473256718, -4.0473256718, -4.0473256718, -11.6631332559, -4.5722259198, -4.0473247784, -4.5722230951, -11.6631284724
4798761984.0000000000, -11.0573324736, -4.0474105465, -4.0474105465, -4.0474105465, -11.6567139791, -4.5673705171, -4.0474114400, -4.5673705171, -11.6567158913
4799761920.0000000000, -11.0566301402, -4.0474989958, -4.0474989958, -4.0474981023, -11.6503227072, -4.5625344025, -4.0474981023, -4.5625334619, -11.6503236627
4800761856.0000000000, -11.0559323578, -4.0475838720, -4.0475838720, -4.0475829786, -11.6439651182, -4.5577194295, -4.0475829786, -4.5577175491, -11.6439641634
4801761792.0000000000, -11.0552391255, -4.0476705359, -4.0476687490, -4.0476687490, -11.6376296995, -4.5529265085, -4.0476687490, -4.5529246290, -11.6376296995
4802761728.0000000000, -11.0545459412, -4.0477554136, -4.0477554136, -4.0477545201, -11.6313230870, -4.5481452765, -4.0477554136, -4.5481462158, -11.6313230870
4803761664.0000000000, -11.0538591060, -4.0478393986, -4.0478385051, -4.0478385051, -11.6250461818, -4.5433916784, -4.0478393986, -4.5433916784, -11.6250452287
4804761600.0000000000, -11.0531732180, -4.0479224908, -4.0479224908, -4.0479224908, -11.6187894060, -4.5386534767, -4.0479224908, -4.5386525383, -11.6187894060
4805761536.0000000000, -11.0524945772, -4.0480091576, -4.0480082641, -4.0480064771, -11.6125679541, -4.5339372161, -4.0480082641, -4.5339362782, -11.6125679541
4806761472.0000000000, -11.0518150826, -4.0480895707, -4.0480895707, -4.0480895707, -11.6063627371, -4.5292334916, -4.0480895707, -4.5292334916, -11.6063636884
4807761408.0000000000, -11.0511455330, -4.0481735585, -4.0481735585, -4.0481744520, -11.6001984451, -4.5245582169, -4.0481744520, -4.5245563427, -11.6001984451
4808761344.0000000000, -11.0504742286, -4.0482566535, -4.0482566535, -4.0482557600, -11.5940541025, -4.5198991767, -4.0482557600, -4.5198982401, -11.5940541025
4809761280.0000000000, -11.0498074681, -4.0483388557, -4.0483388557, -4.0483397492, -11.5879391700, -4.5152600942, -4.0483370687, -4.5152600942, -11.5879372710
4810761216.0000000000, -11.0491443510, -4.0484201650, -4.0484201650, -4.0484174845, -11.5818516983, -4.5106409427, -4.0484183780, -4.5106409427, -11.5818488515
4811761152.0000000000, -11.0484848765, -4.0485014750, -4.0485014750, -4.0484996879, -11.5757897427, -4.5060407602, -4.0484996879, -4.5060416956, -11.5757878459
4812761088.0000000000, -11.0478299435, -4.0485827856, -4.0485827856, -4.0485818921, -11.5697570502, -4.5014670009, -4.0485809986, -4.5014632612, -11.5697589458
4813761024.0000000000, -11.0471768525, -4.0486640970, -4.0486614164, -4.0486614164, -11.5637545174, -4.4969065465, -4.0486605228, -4.4969056120, -11.5637507284
4814760960.0000000000, -11.0465301006, -4.0487427283, -4.0487418348, -4.0487418348, -11.5577773588, -4.4923659183, -4.0487427283, -4.4923659183, -11.5577745188
4815760896.0000000000, -11.0458833904, -4.0488213603, -4.0488213603, -4.0488195732, -11.5518293156, -4.4878488249, -4.0488195732, -4.4878506922, -11.5518274234
4816760832.0000000000, -11.0452448165, -4.0489017800, -4.0489017800, -4.0489017800, -11.5459131745, -4.4833552352, -4.0488999929, -4.4833552352, -11.5459122289
4817760768.0000000000, -11.0446053840, -4.0489804132, -4.0489804132, -4.0489786261, -11.5400203762, -4.4788785890, -4.0489786261, -4.4788776562, -11.5400194312
4818760704.0000000000, -11.0439713879, -4.0490581535, -4.0490572599, -4.0490563663, -11.5341537147, -4.4744207290, -4.0490554727, -4.4744179318, -11.5341537147
4819760640.0000000000, -11.0433419280, -4.0491358943, -4.0491358943, -4.0491367879, -11.5283197534, -4.4699853591, -4.0491350008, -4.4699816311, -11.5283178656
4820760576.0000000000, -11.0427134068, -4.0492118486, -4.0492118486, -4.0492109551, -11.5225080603, -4.4655649975, -4.0492118486, -4.4655640660, -11.5225052303
4821760512.0000000000, -11.0420903197, -4.0492886971, -4.0492886971, -4.0492895907, -11.5167299121, -4.4611735928, -4.0492895907, -4.4611726617, -11.5167299121
4822760448.0000000000, -11.0414708676, -4.0493655462, -4.0493646526, -4.0493655462, -11.5109795991, -4.4567999386, -4.0493646526, -4.4567980771, -11.5109786568
4823760384.0000000000, -11.0408550497, -4.0494423958, -4.0494423958, -4.0494415022, -11.5052664923, -4.4524514552, -4.0494423958, -4.4524495945, -11.5052636672
4824760320.0000000000, -11.0402437644, -4.0495165653, -4.0495156716, -4.0495174589, -11.4995651182, -4.4481141613, -4.0495183525, -4.4481141613, -11.4995660593
4825760256.0000000000, -11.0396316175, -4.0495934161, -4.0495925225, -4.0495925225, -11.4938999151, -4.4438019866, -4.0495934161, -4.4438010571, -11.4938970932
4826760192.0000000000, -11.0390284962, -4.0496693739, -4.0496675866, -4.0496684802, -11.4882670631, -4.4395111827, -4.0496657994, -4.4395093244, -11.4882614225
4827760128.0000000000, -11.0384263101, -4.0497435450, -4.0497435450, -4.0497417577, -11.4826618114, -4.4352454379, -4.0497435450, -4.4352435804, -11.4826589927
4828760064.0000000000, -11.0378286538, -4.0498150357, -4.0498159293, -4.0498150357, -11.4770784810, -4.4309954373, -4.0498150357, -4.4309954373, -11.4770784810
4829760000.0000000000, -11.0372328304, -4.0498892079, -4.0498892079, -4.0498883142, -11.4715282994, -4.4267676575, -4.0498892079, -4.4267685854, -11.4715311150
4830759936.0000000000, -11.0366415356, -4.0499624869, -4.0499624869, -4.0499606996, -11.4660102752, -4.4225620709, -4.0499606996, -4.4225611433, -11.4660083991
4831759872.0000000000, -11.0360547684, -4.0500348729, -4.0500348729, -4.0500339792, -11.4605196692, -4.4183777233, -4.0500348729, -4.4183786505, -11.4605215443
4832759808.0000000000, -11.0354689342, -4.0501054721, -4.0501054721, -4.0501054721, -11.4550517532, -4.4142145886, -4.0501063657, -4.4142127350, -11.4550545642
4833759744.0000000000, -11.0348876264, -4.0501796464, -4.0501805401, -4.0501787527, -11.4496261576, -4.4100754204, -4.0501778591, -4.4100754204, -11.4496242847
4834759680.0000000000, -11.0343126412, -4.0502511403, -4.0502493529, -4.0502493529, -11.4442194158, -4.4059518553, -4.0502493529, -4.4059537073, -11.4442175438
4835759616.0000000000, -11.0337385874, -4.0503208473, -4.0503199536, -4.0503208473, -11.4388445954, -4.4018549825, -4.0503208473, -4.4018531312, -11.4388455309
4836759552.0000000000, -11.0331681597, -4.0503905547, -4.0503923421, -4.0503905547, -11.4334988417, -4.3977755173, -4.0503905547, -4.3977773679, -11.4334988417
4837759488.0000000000, -11.0326022557, -4.0504629438, -4.0504620501, -4.0504620501, -11.4281821095, -4.3937199133, -4.0504584753, -4.3937199133, -11.4281811750
4838759424.0000000000, -11.0320381801, -4.0505317586, -4.0505317586, -4.0505299712, -11.4228962221, -4.3896890667, -4.0505308649, -4.3896881422, -11.4228971560
4839759360.0000000000, -11.0314822195, -4.0506005738, -4.0506005738, -4.0505996801, -11.4176448660, -4.3856792516, -4.0506005738, -4.3856774032, -11.4176420655
4840759296.0000000000, -11.0309244936, -4.0506693895, -4.0506693895, -4.0506693895, -11.4124149264, -4.3816867481, -4.0506676021, -4.3816849005, -11.4124111943
4841759232.0000000000, -11.0303721870, -4.0507382057, -4.0507373120, -4.0507373120, -11.4072203587, -4.3777216939, -4.0507373120, -4.3777198471, -11.4072184937
4842759168.0000000000, -11.0298252989, -4.0508079161, -4.0508070224, -4.0508079161, -11.4020536531, -4.3737739033, -4.0508043412, -4.3737739033, -11.4020527211
4843759104.0000000000, -11.0292802365, -4.0508758395, -4.0508749458, -4.0508749458, -11.3969156993, -4.3698525834, -4.0508740521, -4.3698525834, -11.3969166309
4844759040.0000000000, -11.0287361018, -4.0509401885, -4.0509410822, -4.0509401885, -11.3918008679, -4.3659447910, -4.0509384010, -4.3659447910, -11.3918008679
4845758976.0000000000, -11.0282018729, -4.0510081128, -4.0510072190, -4.0510063253, -11.3867277370, -4.3620689505, -4.0510081128, -4.3620689505, -11.3867295982
4846758912.0000000000, -11.0276676725, -4.0510742501, -4.0510742501, -4.0510751438, -11.3816804320, -4.3582121225, -4.0510733563, -4.3582093576, -11.3816795018
4847758848.0000000000, -11.0271352961, -4.0511386003, -4.0511386003, -4.0511386003, -11.3766598448, -4.3543742855, -4.0511377065, -4.3543733643, -11.3766598448
4848758784.0000000000, -11.0266083343, -4.0512029509, -4.0512038446, -4.0512038446, -11.3716715118, -4.3505627858, -4.0512029509, -4.3505600230, -11.3716696534
4849758720.0000000000, -11.0260849908, -4.0512690894, -4.0512681957, -4.0512699832, -11.3667125997, -4.3467711497, -4.0512690894, -4.3467674674, -11.3667088847
4850758656.0000000000, -11.0255643675, -4.0513334409, -4.0513343347, -4.0513334409, -11.3617839943, -4.3430021159, -4.0513334409, -4.3430011956, -11.3617839943
4851758592.0000000000, -11.0250473616, -4.0513951114, -4.0513951114, -4.0513968990, -11.3568847241, -4.3392565792, -4.0513968990, -4.3392565792, -11.3568865798
4852758528.0000000000, -11.0245339724, -4.0514603575, -4.0514594637, -4.0514585699, -11.3520175295, -4.3355326747, -4.0514603575, -4.3355317551, -11.3520175295
4853758464.0000000000, -11.0240241994, -4.0515220288, -4.0515229226, -4.0515229226, -11.3471777300, -4.3318294596, -4.0515238164, -4.3318303787, -11.3471786569
4854758400.0000000000, -11.0235189395, -4.0515863819, -4.0515863819, -4.0515863819, -11.3423699195, -4.3281496679, -4.0515863819, -4.3281487491, -11.3423689930
4855758336.0000000000, -11.0230154999, -4.0516480540, -4.0516480540, -4.0516462664, -11.3375922009, -4.3244951115, -4.0516489478, -4.3244951115, -11.3375931270
4856758272.0000000000, -11.0225165723, -4.0517088327, -4.0517088327, -4.0517088327, -11.3328473092, -4.3208620903, -4.0517097265, -4.3208620903, -11.3328491604
4857758208.0000000000, -11.0220221560, -4.0517713993, -4.0517696117, -4.0517705055, -11.3281370488, -4.3172542528, -4.0517713993, -4.3172542528, -11.3281351985
4858758144.0000000000, -11.0215295586, -4.0518321787, -4.0518330725, -4.0518312849, -11.3234502752, -4.3136688197, -4.0518321787, -4.3136660671, -11.3234511999
4859758080.0000000000, -11.0210432659, -4.0518929585, -4.0518920647, -4.0518920647, -11.3187998967, -4.3101039329, -4.0518929585, -4.3101039329, -11.3187989724
4860758016.0000000000, -11.0205578940, -4.0519546325, -4.0519546325, -4.0519528448, -11.3141757008, -4.3065650722, -4.0519537387, -4.3065650722, -11.3141766246
4861757952.0000000000, -11.0200779282, -4.0520127315, -4.0520136254, -4.0520127315, -11.3095878102, -4.3030476276, -4.0520118377, -4.3030457945, -11.3095878102
4862757888.0000000000, -11.0195979856, -4.0520717247, -4.0520708309, -4.0520717247, -11.3050241766, -4.2995524932, -4.0520708309, -4.2995488282, -11.3050223305
4863757824.0000000000, -11.0191252421, -4.0521298244, -4.0521298244, -4.0521289306, -11.3004903033, -4.2960778142, -4.0521298244, -4.2960778142, -11.3004912259
4864757760.0000000000, -11.0186543150, -4.0521897122, -4.0521888183, -4.0521879245, -11.2959926063, -4.2926308946, -4.0521879245, -4.2926299790, -11.2959926063
4865757696.0000000000, -11.0181869978, -4.0522469187, -4.0522451310, -4.0522478126, -11.2915264287, -4.2892052990, -4.0522469187, -4.2892034684, -11.2915245851
4866757632.0000000000, -11.0177241869, -4.0523041256, -4.0523041256, -4.0523041256, -11.2870926507, -4.2858064958, -4.0523050195, -4.2858064958, -11.2870935721
4867757568.0000000000, -11.0172640881, -4.0523613328, -4.0523613328, -4.0523622267, -11.2826847832, -4.2824243968, -4.0523604389, -4.2824243968, -11.2826810992
