Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U),,VSWR_HFSS
4013000000,52.53862,145.09592,9.9158335,,29.50457451
4014000000,52.695202,146.66502,10.067597,,29.44325431
4015000000,51.494408,147.64456,10.370962,,29.38186914
4016000000,52.81496,147.57707,10.151776,,29.32041987
4017000000,52.691944,148.73227,10.302143,,29.25890738
4018000000,50.923054,148.30887,10.544224,,29.19733252
4019000000,51.68861,149.37535,10.539847,,29.13569617
4020000000,51.554001,149.30486,10.554184,,29.07399918
4021000000,51.816792,149.26352,10.505459,,29.01224243
4022000000,50.516151,150.84827,10.917588,,28.95042676
4023000000,51.195587,150.8391,10.796371,,28.88855305
4024000000,52.063381,152.02695,10.787417,,28.82662215
4025000000,52.616829,153.41489,10.85673,,28.76463491
4026000000,51.155369,153.01608,11.064183,,28.70259218
4027000000,53.108364,153.55009,10.790024,,28.64049483
4028000000,51.772141,155.04453,11.198299,,28.57834371
4029000000,51.403481,155.39368,11.307487,,28.51613965
4030000000,52.075005,156.43623,11.312116,,28.45388352
4031000000,50.221676,156.01239,11.606835,,28.39157615
4032000000,51.456196,156.98267,11.49227,,28.32921839
4033000000,52.034431,159.30371,11.670088,,28.26681109
4034000000,51.156605,159.14337,11.817503,,28.20435508
4035000000,50.602268,158.95364,11.902343,,28.14185121
4036000000,51.919483,160.97551,11.899421,,28.07930032
4037000000,52.706371,162.26764,11.910318,,28.01670323
4038000000,53.118706,162.03067,11.803952,,27.95406078
4039000000,52.202873,162.27919,12.007886,,27.89137382
4040000000,53.213249,162.52563,11.847295,,27.82864316
4041000000,53.501572,164.08154,11.985435,,27.76586963
4042000000,53.376495,166.24936,12.279019,,27.70305408
4043000000,53.363365,165.23143,12.154237,,27.64019731
4044000000,54.183846,166.39233,12.143547,,27.57730016
4045000000,53.250156,166.52425,12.338033,,27.51436344
4046000000,53.772419,168.51498,12.487242,,27.45138799
4047000000,53.973598,170.40689,12.687295,,27.38837461
4048000000,54.992561,171.39639,12.613675,,27.32532412
4049000000,55.07061,172.68445,12.760675,,27.26223735
4050000000,54.876156,171.42381,12.639529,,27.19911509
4051000000,53.957611,172.90314,13.010046,,27.13595818
4052000000,54.626255,174.59007,13.091539,,27.0727674
4053000000,54.983826,175.6908,13.16081,,27.00954358
4054000000,56.446587,176.7765,13.010252,,26.94628752
4055000000,56.425358,175.34499,12.834609,,26.88300002
4056000000,56.354713,177.66661,13.140638,,26.81968189
4057000000,55.791557,178.01859,13.297182,,26.75633392
4058000000,57.277973,180.46965,13.315758,,26.69295693
4059000000,55.99144,180.27586,13.547709,,26.62955169
4060000000,58.202438,181.18964,13.22873,,26.56611902
4061000000,58.136852,182.86784,13.452556,,26.50265969
4062000000,58.073383,182.70702,13.444506,,26.43917452
4063000000,59.201885,185.04869,13.522875,,26.37566427
4064000000,59.013462,186.06186,13.687055,,26.31212975
4065000000,59.020119,186.23488,13.707707,,26.24857174
4066000000,60.319336,185.66554,13.390361,,26.18499102
4067000000,60.489197,188.33414,13.690967,,26.12138837
4068000000,61.648952,188.0163,13.437806,,26.05776458
4069000000,59.113525,190.90933,14.289094,,25.99412043
4070000000,60.432541,190.763,14.007984,,25.93045668
4071000000,61.561783,193.11925,14.088749,,25.86677412
4072000000,62.539082,192.73003,13.857045,,25.80307352
4073000000,62.850548,195.98511,14.204847,,25.73935565
4074000000,62.118103,197.57381,14.546663,,25.67562128
4075000000,63.863945,196.83936,14.123223,,25.61187118
4076000000,65.375153,198.56689,14.063538,,25.54810611
4077000000,63.68832,198.60292,14.375575,,25.48432683
4078000000,64.819443,200.06854,14.348507,,25.42053411
4079000000,67.07547,200.59557,14.013582,,25.35672871
4080000000,65.656181,204.34781,14.726975,,25.29291138
4081000000,65.910347,206.20969,14.91287,,25.22908288
4082000000,66.320786,203.87196,14.545743,,25.16524396
4083000000,69.690788,205.0787,14.110078,,25.10139538
4084000000,68.807785,206.62093,14.442701,,25.03753788
4085000000,68.823746,209.10144,14.741038,,24.97367222
4086000000,71.893982,210.37198,14.375349,,24.90979913
4087000000,71.697617,210.29825,14.398505,,24.84591937
4088000000,72.427559,213.0592,14.605499,,24.78203368
4089000000,73.89489,214.55717,14.545314,,24.71814279
4090000000,73.505692,215.83324,14.757504,,24.65424744
4091000000,71.947983,216.95325,15.152002,,24.59034838
4092000000,73.810745,216.82961,14.825531,,24.52644633
4093000000,74.565926,217.51646,14.784587,,24.46254202
4094000000,77.365364,218.03619,14.413895,,24.39863619
4095000000,75.680992,222.81557,15.228632,,24.33472957
4096000000,78.081909,220.83061,14.62464,,24.27082288
4097000000,76.915756,225.99442,15.403825,,24.20691684
4098000000,80.694237,226.37109,14.866997,,24.14301218
4099000000,81.39489,227.31213,14.87127,,24.07910963
4100000000,79.905792,227.20503,15.078281,,24.01520988
4101000000,81.449585,228.01556,14.942393,,23.95131368
4102000000,82.233467,231.03609,15.168753,,23.88742172
4103000000,83.431747,233.11415,15.229008,,23.82353472
4104000000,84.623154,234.50725,15.2149,,23.75965339
4105000000,82.896629,238.91025,15.969386,,23.69577844
4106000000,84.797829,236.71107,15.436275,,23.63191057
4107000000,89.29702,238.62704,15.032937,,23.5680505
4108000000,87.705536,238.0166,15.176972,,23.50419891
4109000000,88.907417,239.77985,15.208316,,23.44035652
4110000000,91.266464,242.47238,15.191129,,23.37652402
4111000000,93.697845,244.27625,15.078138,,23.31270211
4112000000,93.394127,248.21248,15.532295,,23.24889148
4113000000,91.398705,247.53339,15.719211,,23.18509283
4114000000,98.240898,247.68941,14.896358,,23.12130684
4115000000,99.463974,252.01593,15.197032,,23.0575342
4116000000,93.65963,252.59865,15.969518,,22.9937756
4117000000,97.145554,251.82181,15.448377,,22.93003172
4118000000,100.57222,253.17799,15.189647,,22.86630325
4119000000,102.92749,256.06952,15.219943,,22.80259086
4120000000,104.12512,259.82193,15.464627,,22.73889523
4121000000,101.35809,257.7193,15.562061,,22.67521705
4122000000,108.10815,260.17688,15.081373,,22.61155698
4123000000,105.88612,260.46426,15.338808,,22.54791569
4124000000,109.21459,264.91052,15.428611,,22.48429386
4125000000,110.95045,265.10635,15.273155,,22.42069216
4126000000,111.94812,268.68509,15.518501,,22.35711124
4127000000,111.48164,271.59781,15.848677,,22.29355177
4128000000,113.32723,268.87369,15.401101,,22.23001443
4129000000,115.70291,277.2081,15.966609,,22.16649985
4130000000,118.70691,278.6817,15.817037,,22.10300871
4131000000,120.44881,279.59021,15.74046,,22.03954165
4132000000,122.12684,277.70865,15.41692,,21.97609934
4133000000,125.34038,278.22098,15.191366,,21.91268242
4134000000,127.84361,284.02298,15.503432,,21.84929154
4135000000,128.23669,282.41351,15.32849,,21.78592735
4136000000,125.47377,283.56845,15.661305,,21.7225905
4137000000,136.19888,289.11728,15.300248,,21.65928163
4138000000,133.36545,289.37827,15.535792,,21.59600137
4139000000,135.13551,294.18991,15.818517,,21.53275038
4140000000,137.35002,293.07376,15.553797,,21.46952928
4141000000,136.52336,297.95306,16.03961,,21.40633872
4142000000,146.51303,297.10699,15.255767,,21.34317932
4143000000,145.50371,297.17114,15.327081,,21.28005171
4144000000,143.73041,296.51062,15.391323,,21.21695653
4145000000,149.08885,305.80673,15.799091,,21.1538944
4146000000,157.43146,304.40018,15.171721,,21.09086595
4147000000,158.29939,310.56384,15.603515,,21.02787179
4148000000,159.40099,307.16803,15.274572,,20.96491256
4149000000,157.8087,316.43011,16.100702,,20.90198886
4150000000,161.79567,311.51624,15.475997,,20.83910132
4151000000,162.43507,316.2749,15.809548,,20.77625055
4152000000,165.03217,317.75345,15.776297,,20.71343716
4153000000,174.52565,319.31354,15.396424,,20.65066176
4154000000,180.86136,323.9364,15.432776,,20.58792496
4155000000,185.02304,321.25473,15.060161,,20.52522737
4156000000,177.50778,320.65292,15.351344,,20.46256959
4157000000,184.20377,331.99149,15.859462,,20.39995223
4158000000,186.50517,327.875,15.461562,,20.33737587
4159000000,189.15871,332.55331,15.67672,,20.27484113
4160000000,191.23506,333.59848,15.661172,,20.2123486
4161000000,198.58275,336.19495,15.542469,,20.14989886
4162000000,211.9505,335.15292,15.007689,,20.08749252
4163000000,204.64027,335.33566,15.26163,,20.02513016
4164000000,205.26631,336.10425,15.290291,,19.96281237
4165000000,215.32912,341.32477,15.294289,,19.90053974
4166000000,218.17429,346.77399,15.551858,,19.83831285
4167000000,217.97545,350.16159,15.775684,,19.77613228
4168000000,227.55733,346.28296,15.244321,,19.7139986
4169000000,230.52988,345.73236,15.131498,,19.65191241
4170000000,234.73218,352.37451,15.422341,,19.58987427
4171000000,238.02139,351.41452,15.281614,,19.52788475
4172000000,247.51007,356.41998,15.352127,,19.46594443
4173000000,252.1339,357.04431,15.287711,,19.40405388
4174000000,261.7804,359.65463,15.243446,,19.34221366
4175000000,256.56885,359.24747,15.321348,,19.28042433
4176000000,266.89835,363.18619,15.344362,,19.21868647
4177000000,272.84909,361.84631,15.171771,,19.15700063
4178000000,275.21729,365.54974,15.331422,,19.09536737
4179000000,284.95804,359.1709,14.861564,,19.03378725
4180000000,291.6926,361.61874,14.90433,,18.97226082
4181000000,298.95187,363.7265,14.930029,,18.91078864
4182000000,306.49097,365.10019,14.924293,,18.84937125
4183000000,311.5726,362.91464,14.778603,,18.7880092
4184000000,315.03122,363.86465,14.797115,,18.72670304
4185000000,325.85599,371.60333,15.079712,,18.66545331
4186000000,339.94641,370.99179,14.976687,,18.60426057
4187000000,333.9563,370.0899,14.964685,,18.54312533
4188000000,346.77521,368.33307,14.836913,,18.48204816
4189000000,344.68668,367.55103,14.809911,,18.42102957
4190000000,362.03989,374.34741,15.053944,,18.36007011
4191000000,374.42117,372.47595,14.965962,,18.2991703
4192000000,371.52237,369.27737,14.838556,,18.23833068
4193000000,374.95428,360.89792,14.510892,,18.17755177
4194000000,389.10718,361.25742,14.549933,,18.11683411
4195000000,397.34656,360.37003,14.540683,,18.0561782
4196000000,394.77454,363.39825,14.644174,,17.99558459
4197000000,404.15717,351.64209,14.255723,,17.93505377
4198000000,439.51016,357.53177,14.652603,,17.87458628
4199000000,423.56924,357.65683,14.560775,,17.81418263
4200000000,443.70822,353.18295,14.54061,,17.75384333
4201000000,459.28949,351.23972,14.598335,,17.69356889
4202000000,442.03323,349.7052,14.417655,,17.63335982
4203000000,446.27075,336.57635,14.043148,,17.57321664
4204000000,472.78021,357.819,14.91053,,17.51313983
4205000000,490.25388,333.5527,14.376274,,17.45312992
4206000000,492.10562,331.99792,14.353681,,17.39318739
4207000000,500.45261,334.17883,14.50299,,17.33331275
4208000000,509.92361,327.81113,14.442038,,17.2735065
4209000000,521.13489,321.7327,14.421861,,17.21376913
4210000000,517.87909,306.36627,14.007536,,17.15410113
4211000000,544.19489,311.8858,14.481647,,17.09450299
4212000000,537.19263,294.82565,14.001673,,17.03497521
4213000000,558.8465,293.9433,14.288592,,16.97551826
4214000000,559.17084,271.74368,13.841809,,16.91613264
4215000000,575.23157,282.509,14.296535,,16.85681883
4216000000,565.31824,269.73169,13.896807,,16.7975773
4217000000,579.87146,266.26984,14.057878,,16.73840854
4218000000,590.75562,254.6452,14.023738,,16.67931302
4219000000,602.34302,234.05173,13.87671,,16.62029123
4220000000,605.23401,229.10948,13.849662,,16.56134362
4221000000,629.15448,218.33272,14.107016,,16.50247067
4222000000,635.89966,219.41652,14.240589,,16.44367285
4223000000,639.14331,203.43547,14.085145,,16.38495062
4224000000,637.10345,208.38725,14.112902,,16.32630446
4225000000,637.42236,166.49646,13.623272,,16.26773482
4226000000,633.18756,165.63683,13.535422,,16.20924216
4227000000,648.13202,154.15573,13.700099,,16.15082694
4228000000,666.7193,144.04604,13.960176,,16.09248962
4229000000,672.42633,137.55713,14.014325,,16.03423065
4230000000,664.1424,118.16305,13.705638,,15.97605049
4231000000,666.39386,113.95094,13.719723,,15.91794957
4232000000,661.44946,101.05742,13.539517,,15.85992836
4233000000,696.32019,103.28289,14.234349,,15.8019873
4234000000,697.21509,75.976997,14.110736,,15.74412683
4235000000,683.33954,54.072124,13.752823,,15.6863474
4236000000,673.37646,38.586037,13.511995,,15.62864944
4237000000,690.75232,36.865593,13.854603,,15.57103339
4238000000,675.48523,27.094227,13.53156,,15.51349969
4239000000,680.0954,10.753748,13.605328,,15.45604878
4240000000,677.98627,0.11775767,13.559726,,15.39868108
4241000000,653.56354,-17.02611,13.080194,,15.34139702
4242000000,671.20905,-20.913818,13.437286,,15.28419704
4243000000,680.96277,-49.023888,13.690222,,15.22708156
4244000000,658.34729,-56.460197,13.264344,,15.170051
4245000000,666.88666,-76.292534,13.513267,,15.11310578
4246000000,655.94104,-68.108627,13.261078,,15.05624633
4247000000,646.8092,-94.90036,13.216299,,14.99947306
4248000000,644.22559,-105.8035,13.234092,,14.94278639
4249000000,644.26959,-127.52071,13.39314,,14.88618674
4250000000,656.21545,-114.57684,13.526684,,14.82967451
4251000000,636.84406,-129.83284,13.26941,,14.77325011
4252000000,616.17249,-154.97298,13.107847,,14.71691396
4253000000,619.02936,-161.39561,13.227352,,14.66066645
4254000000,598.27258,-170.26752,12.940909,,14.604508
4255000000,600.47595,-173.78717,13.021927,,14.548439
4256000000,582.66626,-180.78879,12.782805,,14.49245986
4257000000,584.84552,-195.19211,13.008437,,14.43657096
4258000000,578.22394,-206.88872,13.054848,,14.38077272
4259000000,557.43878,-200.39635,12.599936,,14.32506552
4260000000,555.82422,-217.56955,12.8318,,14.26944975
4261000000,551.41528,-221.1778,12.815279,,14.21392581
4262000000,548.11078,-233.61533,12.967751,,14.15849408
4263000000,529.67133,-243.50703,12.848959,,14.10315495
4264000000,528.13751,-245.30055,12.858315,,14.0479088
4265000000,518.35645,-266.86111,13.135173,,13.99275602
4266000000,512.74323,-260.10995,12.913972,,13.93769698
4267000000,512.61212,-257.42694,12.857533,,13.88273207
4268000000,501.9064,-269.47458,12.954182,,13.82786165
4269000000,479.81998,-263.74539,12.520224,,13.7730861
4270000000,479.47263,-271.90283,12.69884,,13.7184058
4271000000,463.44556,-279.00101,12.657045,,13.66382112
4272000000,460.25873,-279.04373,12.618108,,13.60933242
4273000000,443.78897,-283.86118,12.540029,,13.55494007
4274000000,453.76746,-281.50781,12.598997,,13.50064443
4275000000,438.92694,-283.51587,12.474917,,13.44644587
4276000000,422.28845,-284.28015,12.310428,,13.39234475
4277000000,424.7467,-302.62405,12.847093,,13.33834142
4278000000,412.79611,-298.29529,12.608829,,13.28443624
4279000000,408.86087,-293.63995,12.43689,,13.23062957
4280000000,399.77563,-290.97949,12.274945,,13.17692176
4281000000,389.16504,-294.46042,12.28644,,13.12331315
4282000000,387.00372,-290.92676,12.161077,,13.0698041
4283000000,380.38229,-296.72647,12.28708,,13.01639496
4284000000,378.51819,-302.23483,12.448627,,12.96308606
4285000000,357.09442,-301.71765,12.299171,,12.90987776
4286000000,357.38034,-306.38367,12.46054,,12.85677039
4287000000,351.98816,-300.49265,12.230669,,12.80376428
4288000000,337.72336,-300.84766,12.180385,,12.75085979
4289000000,345.74918,-295.37589,12.023257,,12.69805723
4290000000,338.62283,-291.37317,11.850055,,12.64535696
4291000000,323.1763,-302.34897,12.193507,,12.59275928
4292000000,324.6799,-294.86823,11.919576,,12.54026454
4293000000,311.34274,-289.49677,11.685547,,12.48787307
4294000000,314.22855,-297.53488,11.994884,,12.43558518
4295000000,298.20639,-298.37762,12.019579,,12.3834012
4296000000,296.87198,-293.0079,11.805035,,12.33132145
4297000000,286.87827,-292.15311,11.777446,,12.27934625
4298000000,284.14038,-294.12766,11.863807,,12.22747592
4299000000,282.63605,-291.21173,11.74544,,12.17571077
4300000000,277.53442,-285.84961,11.532413,,12.12405112
4301000000,273.40689,-288.88489,11.670109,,12.07249727
4302000000,263.38092,-288.52164,11.69318,,12.02104955
4303000000,262.09515,-288.75104,11.709632,,11.96970825
4304000000,258.03131,-287.0777,11.656487,,11.91847367
4305000000,255.23395,-284.93573,11.576072,,11.86734614
4306000000,254.34491,-282.24298,11.460244,,11.81632594
4307000000,249.18246,-281.01505,11.43514,,11.76541337
4308000000,239.76042,-280.92682,11.500021,,11.71460874
4309000000,239.11841,-282.30258,11.570759,,11.66391234
4310000000,233.72569,-277.30194,11.380623,,11.61332446
4311000000,228.83899,-272.50357,11.195951,,11.5628454
4312000000,224.2923,-279.9837,11.612721,,11.51247545
4313000000,218.68744,-271.36923,11.248325,,11.46221489
4314000000,219.29881,-270.57413,11.201468,,11.41206401
4315000000,212.83147,-270.30286,11.268683,,11.36202309
4316000000,211.09988,-269.96872,11.275246,,11.31209243
4317000000,206.55699,-269.93878,11.340407,,11.26227229
4318000000,204.37488,-269.95172,11.375637,,11.21256296
4319000000,199.47972,-267.64389,11.334024,,11.16296472
4320000000,196.26102,-264.51932,11.221213,,11.11347783
4321000000,192.00351,-261.65552,11.142229,,11.06410258
4322000000,189.85004,-261.33551,11.165565,,11.01483923
4323000000,190.05142,-257.6835,10.960544,,10.96568805
4324000000,182.85506,-260.78387,11.280377,,10.91664931
4325000000,184.91217,-258.3678,11.098608,,10.86772327
4326000000,179.85251,-252.1096,10.850826,,10.81891021
4327000000,178.92517,-257.34586,11.171182,,10.77021037
4328000000,173.80798,-250.02332,10.86498,,10.72162402
4329000000,172.07405,-251.33185,10.982924,,10.67315142
4330000000,169.72522,-247.82088,10.833807,,10.62479282
4331000000,167.09616,-245.63637,10.770161,,10.57654848
4332000000,163.53218,-244.57092,10.799165,,10.52841865
4333000000,164.73709,-243.34953,10.694263,,10.48040357
4334000000,161.26892,-241.43965,10.671012,,10.43250351
4335000000,157.10445,-239.49878,10.668722,,10.38471869
4336000000,153.38416,-238.25688,10.702074,,10.33704937
4337000000,153.52071,-237.98625,10.680957,,10.2894958
4338000000,150.87665,-237.48068,10.731666,,10.2420582
4339000000,149.96611,-234.90961,10.597703,,10.19473682
4340000000,145.5255,-232.48801,10.58799,,10.1475319
4341000000,144.20157,-233.32304,10.687696,,10.10044367
4342000000,141.58557,-229.7574,10.546797,,10.05347236
4343000000,139.90428,-226.40181,10.386746,,10.00661821
4344000000,139.52161,-226.37338,10.398434,,9.959881443
4345000000,134.67955,-224.45187,10.450414,,9.913262287
4346000000,133.81894,-224.41617,10.48159,,9.866760969
4347000000,132.9413,-220.30559,10.238917,,9.820377711
4348000000,133.35756,-221.1761,10.281317,,9.774112737
4349000000,130.56351,-219.64204,10.286924,,9.727966264
4350000000,129.3652,-215.55032,10.057445,,9.681938511
4351000000,128.93178,-215.46283,10.068481,,9.636029695
4352000000,125.0579,-215.36067,10.22053,,9.59024003
4353000000,123.06297,-212.75067,10.124834,,9.544569727
4354000000,120.2947,-212.05894,10.199972,,9.499018998
4355000000,122.37542,-208.49066,9.8587542,,9.45358805
4356000000,119.63154,-210.40337,10.112683,,9.408277091
4357000000,118.57302,-208.93781,10.057105,,9.363086325
4358000000,114.24562,-205.71248,10.031059,,9.318015955
4359000000,114.95657,-204.47581,9.9072561,,9.273066183
4360000000,112.87819,-203.38474,9.9290066,,9.228237207
4361000000,110.08479,-202.09003,9.9754505,,9.183529225
4362000000,108.50595,-198.53827,9.7943125,,9.138942431
4363000000,107.89056,-199.28786,9.8822632,,9.094477021
4364000000,108.11615,-198.87915,9.8399067,,9.050133185
4365000000,105.28575,-197.80482,9.9122133,,9.005911113
4366000000,104.45002,-196.53574,9.8624334,,8.961810994
4367000000,104.00655,-193.66035,9.6693678,,8.917833013
4368000000,101.36575,-190.89958,9.6068125,,8.873977354
4369000000,103.06219,-189.48448,9.4076061,,8.830244201
4370000000,99.604103,-189.78592,9.6225185,,8.786633733
4371000000,98.561913,-187.20897,9.4848146,,8.743146129
4372000000,100.33656,-186.35068,9.3197737,,8.699781566
4373000000,97.847092,-186.30568,9.4569035,,8.656540219
4374000000,97.22364,-183.74416,9.2963896,,8.613422261
4375000000,94.285294,-182.77313,9.3957367,,8.570427863
4376000000,92.047081,-180.89507,9.3876829,,8.527557194
4377000000,93.67083,-180.07831,9.2226334,,8.484810422
4378000000,91.768715,-180.55621,9.3785324,,8.442187714
4379000000,90.050278,-179.10228,9.3739538,,8.399689231
4380000000,89.114159,-177.1319,9.2772589,,8.357315137
4381000000,89.377129,-176.0697,9.1749964,,8.315065591
4382000000,87.305336,-174.73627,9.2046461,,8.272940752
4383000000,86.364426,-173.00616,9.1280346,,8.230940777
4384000000,86.108147,-172.4752,9.1023464,,8.189065819
4385000000,84.554497,-172.09468,9.1788006,,8.147316031
4386000000,83.593521,-170.35019,9.1030779,,8.105691564
4387000000,83.454903,-169.41757,9.0360775,,8.064192568
4388000000,81.730705,-168.44261,9.0792618,,8.022819188
4389000000,81.559738,-165.22551,8.8252811,,7.981571572
4390000000,79.983276,-165.61526,8.9718742,,7.940449861
4391000000,80.48745,-165.75256,8.946064,,7.899454199
4392000000,78.811935,-163.25804,8.861557,,7.858584723
4393000000,77.962151,-162.51245,8.8629084,,7.817841573
4394000000,78.295746,-161.29053,8.7352638,,7.777224885
4395000000,76.393166,-159.91051,8.7629309,,7.736734792
4396000000,76.612267,-159.50386,8.7117147,,7.696371428
4397000000,76.641792,-158.66327,8.6387339,,7.656134922
4398000000,73.377396,-157.48085,8.7948875,,7.616025404
4399000000,73.985764,-156.67618,8.6759758,,7.576043
4400000000,73.628105,-154.77133,8.5413723,,7.536187836
4401000000,72.920982,-154.95531,8.6135206,,7.496460034
4402000000,73.1772,-153.67308,8.4832478,,7.456859716
4403000000,71.576897,-151.88504,8.4578075,,7.417387002
4404000000,70.903435,-150.44574,8.3884764,,7.37804201
4405000000,70.014389,-150.27092,8.4465227,,7.338824855
4406000000,70.66082,-149.67184,8.3415575,,7.299735651
4407000000,70.022606,-148.94562,8.3309402,,7.260774511
4408000000,67.491707,-147.02611,8.3770199,,7.221941546
4409000000,68.003014,-146.42017,8.2798157,,7.183236863
4410000000,68.20887,-145.58484,8.1898355,,7.144660569
4411000000,66.846642,-144.60684,8.2197065,,7.10621277
4412000000,65.805138,-143.06181,8.1739731,,7.067893569
4413000000,65.92292,-142.33832,8.1000967,,7.029703067
4414000000,66.423759,-142.17052,8.0427942,,6.991641363
4415000000,64.434952,-140.12833,8.0350332,,6.953708556
4416000000,64.971336,-139.89932,7.9682541,,6.91590474
4417000000,63.841038,-138.80774,7.9706697,,6.878230011
4418000000,64.439896,-137.84564,7.8344836,,6.84068446
4419000000,63.206566,-136.3456,7.8094773,,6.803268178
4420000000,62.127449,-136.59973,7.9280539,,6.765981253
4421000000,61.724861,-135.45767,7.8627062,,6.728823772
4422000000,62.247086,-135.22763,7.7953706,,6.691795821
4423000000,61.4426,-133.19955,7.687727,,6.654897483
4424000000,61.240353,-132.67613,7.6595154,,6.618128838
4425000000,60.195435,-131.87733,7.6827641,,6.581489966
4426000000,60.363037,-130.68732,7.5621648,,6.544980946
4427000000,59.338009,-130.49194,7.6378365,,6.508601854
4428000000,59.610813,-130.10222,7.5780625,,6.472352762
4429000000,58.196701,-128.9612,7.6070733,,6.436233745
4430000000,58.02943,-127.67266,7.5069556,,6.400244872
4431000000,57.951885,-127.5241,7.5008831,,6.364386212
4432000000,57.437092,-127.07348,7.5088143,,6.328657833
4433000000,56.234444,-126.45624,7.5690327,,6.2930598
4434000000,56.001537,-124.98895,7.4579959,,6.257592175
4435000000,55.791801,-124.25927,7.4121051,,6.222255022
4436000000,55.020451,-123.27605,7.3981152,,6.187048399
4437000000,54.826378,-122.17889,7.3172712,,6.151972365
4438000000,54.939442,-121.90509,7.2814488,,6.117026976
4439000000,54.602379,-120.02191,7.1442075,,6.082212286
4440000000,53.728687,-120.39698,7.2632852,,6.04752835
4441000000,54.432636,-119.87393,7.1471353,,6.012975217
4442000000,52.949345,-118.93934,7.2079844,,5.978552936
4443000000,52.67564,-117.51646,7.1054363,,5.944261557
4444000000,52.287727,-116.86034,7.0843816,,5.910101123
4445000000,51.64748,-116.55814,7.1216073,,5.87607168
4446000000,51.962154,-114.88987,6.9378433,,5.842173269
4447000000,52.03355,-114.65753,6.9098973,,5.808405931
4448000000,51.380844,-114.10998,6.9247942,,5.774769705
4449000000,50.972919,-113.53224,6.9131379,,5.741264628
4450000000,50.968517,-112.90144,6.8563247,,5.707890734
4451000000,50.681053,-111.60029,6.7673173,,5.674648059
4452000000,50.347233,-111.31638,6.7747931,,5.641536632
4453000000,50.067978,-110.65767,6.7430992,,5.608556486
4454000000,49.72559,-110.20582,6.7365241,,5.575707647
4455000000,48.969402,-109.32213,6.7330532,,5.542990143
4456000000,48.441082,-108.83073,6.7428141,,5.510403999
4457000000,48.611679,-108.17426,6.6651034,,5.477949238
4458000000,49.018211,-107.64214,6.5758839,,5.445625881
4459000000,47.947647,-106.6582,6.5952973,,5.413433949
4460000000,47.772713,-106.15785,6.5677791,,5.381373459
4461000000,47.885132,-105.45563,6.4926677,,5.349444428
4462000000,47.541721,-104.80946,6.4691777,,5.317646871
4463000000,46.981361,-104.2589,6.4768143,,5.285980801
4464000000,46.432545,-103.68019,6.4813867,,5.254446229
4465000000,46.419544,-102.41884,6.3679719,,5.223043166
4466000000,46.334457,-102.20953,6.3578081,,5.19177162
4467000000,46.294109,-101.30534,6.280436,,5.160631597
4468000000,45.446499,-100.79819,6.3222666,,5.129623101
4469000000,45.607117,-100.06181,6.2388802,,5.098746137
4470000000,45.500832,-99.470886,6.1966524,,5.068000706
4471000000,45.101669,-98.988716,6.1943936,,5.037386809
4472000000,45.37154,-98.109863,6.0881791,,5.006904442
4473000000,45.054619,-97.991135,6.1096811,,4.976553604
4474000000,44.887291,-97.463409,6.0795922,,4.94633429
4475000000,44.492645,-96.903572,6.0699458,,4.916246493
4476000000,43.835258,-95.56897,6.0183415,,4.886290205
4477000000,44.093044,-95.70916,6.0042381,,4.856465417
4478000000,43.465351,-94.719414,5.9806824,,4.826772119
4479000000,43.65678,-94.096954,5.9053898,,4.797210297
4480000000,43.15501,-93.743736,5.9256654,,4.767779938
4481000000,43.358444,-92.932953,5.8326826,,4.738481026
4482000000,42.71468,-92.404327,5.8519187,,4.709313543
4483000000,42.908268,-92.061226,5.8014851,,4.680277473
4484000000,42.451332,-91.312088,5.782114,,4.651372794
4485000000,42.445057,-90.708633,5.7293944,,4.622599485
4486000000,42.317924,-89.881706,5.669621,,4.593957523
4487000000,41.872208,-89.174965,5.6529627,,4.565446885
4488000000,41.597416,-89.049461,5.6702304,,4.537067543
4489000000,41.537315,-88.203758,5.6019559,,4.508819472
4490000000,41.584042,-87.789169,5.5609198,,4.480702643
4491000000,41.547371,-87.170181,5.5107493,,4.452717025
4492000000,41.019604,-86.619553,5.5162635,,4.424862589
4493000000,41.346882,-86.14019,5.4416618,,4.3971393
4494000000,40.959736,-85.505447,5.4255276,,4.369547125
4495000000,40.825291,-85.52282,5.4405808,,4.34208603
4496000000,40.225597,-84.114471,5.3793893,,4.314755978
4497000000,40.574741,-83.950073,5.3300657,,4.287556931
4498000000,40.218174,-83.152184,5.2971921,,4.26048885
4499000000,39.877415,-82.800529,5.3012581,,4.233551696
4500000000,39.753334,-82.186371,5.2610006,,4.206745427
4501000000,39.994629,-81.516685,5.1799388,,4.18007
4502000000,39.684086,-81.078392,5.1733532,,4.153525373
4503000000,39.731773,-80.862587,5.150363,,4.127111501
4504000000,39.38044,-80.175804,5.1268702,,4.100828337
4505000000,39.684681,-79.516197,5.0418167,,4.074675836
4506000000,39.185844,-78.779732,5.0284142,,4.048653949
4507000000,39.301361,-78.316422,4.9786358,,4.022762628
4508000000,39.31168,-77.969933,4.9489341,,3.997001823
4509000000,39.22599,-77.55545,4.9228158,,3.971371483
4510000000,38.980568,-77.309105,4.9257894,,3.945871558
4511000000,39.050056,-76.610519,4.8616929,,3.920501994
4512000000,38.749451,-76.047333,4.8437986,,3.895262739
