Freq [GHz],"dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
2.647,-1.357865772,-15.27025047,-8.258481675,-0.805006798
2.648,-1.358210495,-15.25814314,-8.256429362,-0.805497418
2.649,-1.358556345,-15.24603526,-8.254374871,-0.805989297
2.65,-1.358903323,-15.23392688,-8.252318203,-0.806482439
2.651,-1.359251429,-15.22181804,-8.250259358,-0.806976845
2.652,-1.359600663,-15.20970879,-8.248198338,-0.807472518
2.653,-1.359951027,-15.19759919,-8.246135142,-0.807969458
2.654,-1.360302522,-15.18548929,-8.244069772,-0.80846767
2.655,-1.360655147,-15.17337913,-8.242002229,-0.808967154
2.656,-1.361008904,-15.16126876,-8.239932512,-0.809467914
2.657,-1.361363794,-15.14915824,-8.237860623,-0.80996995
2.658,-1.361719816,-15.13704761,-8.235786563,-0.810473266
2.659,-1.362076972,-15.12493691,-8.233710331,-0.810977863
2.66,-1.362435262,-15.1128262,-8.23163193,-0.811483744
2.661,-1.362794688,-15.10071553,-8.229551359,-0.81199091
2.662,-1.363155249,-15.08860494,-8.22746862,-0.812499365
2.663,-1.363516947,-15.07649448,-8.225383713,-0.813009109
2.664,-1.363879781,-15.06438419,-8.223296638,-0.813520146
2.665,-1.364243754,-15.05227413,-8.221207397,-0.814032477
2.666,-1.364608865,-15.04016433,-8.21911599,-0.814546104
2.667,-1.364975115,-15.02805485,-8.217022418,-0.815061031
2.668,-1.365342506,-15.01594574,-8.214926682,-0.815577258
2.669,-1.365711036,-15.00383703,-8.212828781,-0.816094788
2.67,-1.366080709,-14.99172877,-8.210728718,-0.816613624
2.671,-1.366451523,-14.97962101,-8.208626492,-0.817133767
2.672,-1.36682348,-14.96751379,-8.206522105,-0.81765522
2.673,-1.36719658,-14.95540716,-8.204415556,-0.818177984
2.674,-1.367570825,-14.94330116,-8.202306847,-0.818702063
2.675,-1.367946214,-14.93119584,-8.200195979,-0.819227457
2.676,-1.368322749,-14.91909124,-8.198082951,-0.81975417
2.677,-1.36870043,-14.9069874,-8.195967765,-0.820282204
2.678,-1.369079258,-14.89488437,-8.193850421,-0.82081156
2.679,-1.369459234,-14.88278219,-8.191730921,-0.821342241
2.68,-1.369840358,-14.8706809,-8.189609264,-0.82187425
2.681,-1.370222631,-14.85858055,-8.187485451,-0.822407587
2.682,-1.370606055,-14.84648117,-8.185359484,-0.822942256
2.683,-1.370990628,-14.83438282,-8.183231362,-0.823478259
2.684,-1.371376353,-14.82228553,-8.181101086,-0.824015598
2.685,-1.37176323,-14.81018935,-8.178968657,-0.824554275
2.686,-1.37215126,-14.79809431,-8.176834076,-0.825094292
2.687,-1.372540443,-14.78600046,-8.174697343,-0.825635651
2.688,-1.37293078,-14.77390784,-8.172558458,-0.826178356
2.689,-1.373322273,-14.76181648,-8.170417423,-0.826722407
2.69,-1.37371492,-14.74972644,-8.168274238,-0.827267807
2.691,-1.374108725,-14.73763775,-8.166128904,-0.827814559
2.692,-1.374503686,-14.72555045,-8.163981421,-0.828362664
2.693,-1.374899805,-14.71346458,-8.161831791,-0.828912125
2.694,-1.375297083,-14.70138018,-8.159680012,-0.829462944
2.695,-1.37569552,-14.68929729,-8.157526087,-0.830015123
2.696,-1.376095117,-14.67721596,-8.155370015,-0.830568665
2.697,-1.376495875,-14.66513621,-8.153211798,-0.831123571
2.698,-1.376897794,-14.65305808,-8.151051435,-0.831679844
2.699,-1.377300876,-14.64098163,-8.148888929,-0.832237486
2.7,-1.377705121,-14.62890687,-8.146724278,-0.832796499
2.701,-1.37811053,-14.61683386,-8.144557484,-0.833356886
2.702,-1.378517103,-14.60476263,-8.142388547,-0.833918649
2.703,-1.378924841,-14.59269322,-8.140217467,-0.834481789
2.704,-1.379333746,-14.58062567,-8.138044247,-0.83504631
2.705,-1.379743817,-14.56856,-8.135868885,-0.835612214
2.706,-1.380155056,-14.55649627,-8.133691382,-0.836179501
2.707,-1.380567464,-14.5444345,-8.13151174,-0.836748176
2.708,-1.38098104,-14.53237474,-8.129329958,-0.83731824
2.709,-1.381395786,-14.52031702,-8.127146037,-0.837889695
2.71,-1.381811703,-14.50826137,-8.124959978,-0.838462544
2.711,-1.382228792,-14.49620784,-8.122771781,-0.839036789
2.712,-1.382647053,-14.48415646,-8.120581447,-0.839612432
2.713,-1.383066486,-14.47210725,-8.118388976,-0.840189475
2.714,-1.383487094,-14.46006027,-8.116194369,-0.84076792
2.715,-1.383908876,-14.44801554,-8.113997626,-0.841347771
2.716,-1.384331833,-14.43597311,-8.111798748,-0.841929029
2.717,-1.384755967,-14.42393299,-8.109597734,-0.842511695
2.718,-1.385181278,-14.41189523,-8.107394587,-0.843095774
2.719,-1.385607766,-14.39985987,-8.105189306,-0.843681266
2.72,-1.386035433,-14.38782694,-8.102981891,-0.844268174
2.721,-1.386464279,-14.37579646,-8.100772344,-0.844856501
2.722,-1.386894305,-14.36376848,-8.098560664,-0.845446248
2.723,-1.387325512,-14.35174303,-8.096346853,-0.846037418
2.724,-1.387757901,-14.33972014,-8.09413091,-0.846630013
2.725,-1.388191472,-14.32769984,-8.091912836,-0.847224035
2.726,-1.388626227,-14.31568217,-8.089692631,-0.847819487
2.727,-1.389062166,-14.30366717,-8.087470297,-0.848416371
2.728,-1.38949929,-14.29165485,-8.085245832,-0.849014689
2.729,-1.3899376,-14.27964526,-8.083019239,-0.849614443
2.73,-1.390377096,-14.26763843,-8.080790517,-0.850215636
2.731,-1.39081778,-14.25563439,-8.078559666,-0.85081827
2.732,-1.391259652,-14.24363317,-8.076326687,-0.851422346
2.733,-1.391702713,-14.2316348,-8.074091581,-0.852027869
2.734,-1.392146964,-14.21963932,-8.071854347,-0.852634839
2.735,-1.392592406,-14.20764675,-8.069614987,-0.853243259
2.736,-1.39303904,-14.19565713,-8.0673735,-0.853853131
2.737,-1.393486866,-14.18367049,-8.065129888,-0.854464458
2.738,-1.393935886,-14.17168685,-8.062884149,-0.855077242
2.739,-1.394386099,-14.15970625,-8.060636285,-0.855691484
2.74,-1.394837508,-14.14772872,-8.058386297,-0.856307188
2.741,-1.395290112,-14.13575429,-8.056134184,-0.856924356
2.742,-1.395743913,-14.12378299,-8.053879946,-0.857542989
2.743,-1.396198912,-14.11181485,-8.051623585,-0.858163091
2.744,-1.39665511,-14.09984989,-8.0493651,-0.858784663
2.745,-1.397112506,-14.08788815,-8.047104492,-0.859407708
2.746,-1.397571103,-14.07592966,-8.044841761,-0.860032228
2.747,-1.398030901,-14.06397444,-8.042576907,-0.860658225
2.748,-1.398491901,-14.05202253,-8.040309931,-0.861285702
2.749,-1.398954104,-14.04007395,-8.038040833,-0.861914661
2.75,-1.39941751,-14.02812873,-8.035769613,-0.862545103
2.751,-1.399882121,-14.0161869,-8.033496272,-0.863177033
2.752,-1.400347938,-14.00424849,-8.031220809,-0.863810451
2.753,-1.400814961,-13.99231352,-8.028943226,-0.86444536
2.754,-1.401283191,-13.98038202,-8.026663522,-0.865081762
2.755,-1.401752629,-13.96845403,-8.024381697,-0.86571966
2.756,-1.402223277,-13.95652956,-8.022097753,-0.866359056
2.757,-1.402695135,-13.94460865,-8.019811688,-0.866999952
2.758,-1.403168203,-13.93269132,-8.017523504,-0.867642351
2.759,-1.403642483,-13.9207776,-8.015233201,-0.868286254
2.76,-1.404117977,-13.90886752,-8.012940778,-0.868931665
2.761,-1.404594683,-13.8969611,-8.010646236,-0.869578585
2.762,-1.405072605,-13.88505837,-8.008349575,-0.870227016
2.763,-1.405551742,-13.87315935,-8.006050796,-0.870876962
2.764,-1.406032095,-13.86126407,-8.003749898,-0.871528424
2.765,-1.406513666,-13.84937256,-8.001446882,-0.872181405
2.766,-1.406996456,-13.83748484,-7.999141748,-0.872835906
2.767,-1.407480464,-13.82560094,-7.996834496,-0.873491931
2.768,-1.407965693,-13.81372088,-7.994525126,-0.874149481
2.769,-1.408452143,-13.80184469,-7.992213638,-0.874808559
2.77,-1.408939815,-13.7899724,-7.989900033,-0.875469167
2.771,-1.409428711,-13.77810402,-7.987584311,-0.876131308
2.772,-1.40991883,-13.76623959,-7.985266471,-0.876794983
2.773,-1.410410175,-13.75437912,-7.982946514,-0.877460195
2.774,-1.410902746,-13.74252264,-7.98062444,-0.878126947
2.775,-1.411396543,-13.73067019,-7.978300249,-0.878795241
2.776,-1.411891569,-13.71882177,-7.975973941,-0.879465078
2.777,-1.412387823,-13.70697741,-7.973645516,-0.880136462
2.778,-1.412885308,-13.69513715,-7.971314975,-0.880809395
2.779,-1.413384024,-13.68330099,-7.968982317,-0.881483878
2.78,-1.413883971,-13.67146897,-7.966647542,-0.882159915
2.781,-1.414385152,-13.65964111,-7.964310651,-0.882837507
2.782,-1.414887566,-13.64781743,-7.961971643,-0.883516658
2.783,-1.415391216,-13.63599795,-7.959630519,-0.884197368
2.784,-1.415896101,-13.62418271,-7.957287278,-0.884879641
2.785,-1.416402224,-13.61237171,-7.954941921,-0.885563479
2.786,-1.416909584,-13.60056498,-7.952594447,-0.886248884
2.787,-1.417418184,-13.58876255,-7.950244857,-0.886935859
2.788,-1.417928024,-13.57696443,-7.94789315,-0.887624405
2.789,-1.418439105,-13.56517066,-7.945539327,-0.888314526
2.79,-1.418951428,-13.55338125,-7.943183387,-0.889006223
2.791,-1.419464994,-13.54159621,-7.94082533,-0.889699499
2.792,-1.419979805,-13.52981559,-7.938465157,-0.890394357
2.793,-1.420495861,-13.51803939,-7.936102867,-0.891090797
2.794,-1.421013164,-13.50626763,-7.933738461,-0.891788824
2.795,-1.421531714,-13.49450035,-7.931371937,-0.892488439
2.796,-1.422051512,-13.48273755,-7.929003297,-0.893189644
2.797,-1.42257256,-13.47097927,-7.926632539,-0.893892442
2.798,-1.423094859,-13.45922551,-7.924259664,-0.894596835
2.799,-1.423618409,-13.44747631,-7.921884672,-0.895302826
2.8,-1.424143213,-13.43573168,-7.919507563,-0.896010416
2.801,-1.42466927,-13.42399164,-7.917128336,-0.896719609
2.802,-1.425196583,-13.41225622,-7.914746991,-0.897430406
2.803,-1.425725151,-13.40052543,-7.912363529,-0.89814281
2.804,-1.426254977,-13.38879929,-7.909977948,-0.898856824
2.805,-1.426786062,-13.37707783,-7.90759025,-0.899572448
2.806,-1.427318405,-13.36536106,-7.905200432,-0.900289687
2.807,-1.42785201,-13.353649,-7.902808497,-0.901008542
2.808,-1.428386876,-13.34194167,-7.900414442,-0.901729015
2.809,-1.428923005,-13.33023909,-7.898018269,-0.902451109
2.81,-1.429460398,-13.31854128,-7.895619976,-0.903174827
2.811,-1.429999057,-13.30684826,-7.893219564,-0.90390017
2.812,-1.430538981,-13.29516005,-7.890817032,-0.904627141
2.813,-1.431080173,-13.28347667,-7.888412381,-0.905355742
2.814,-1.431622634,-13.27179813,-7.886005609,-0.906085976
2.815,-1.432166365,-13.26012445,-7.883596716,-0.906817845
2.816,-1.432711366,-13.24845566,-7.881185703,-0.907551351
2.817,-1.43325764,-13.23679176,-7.878772569,-0.908286496
2.818,-1.433805187,-13.22513279,-7.876357314,-0.909023284
2.819,-1.434354008,-13.21347875,-7.873939937,-0.909761716
2.82,-1.434904105,-13.20182966,-7.871520438,-0.910501795
2.821,-1.435455479,-13.19018555,-7.869098816,-0.911243523
2.822,-1.436008131,-13.17854643,-7.866675072,-0.911986902
2.823,-1.436562063,-13.16691231,-7.864249205,-0.912731936
2.824,-1.437117275,-13.15528321,-7.861821215,-0.913478625
2.825,-1.437673769,-13.14365916,-7.8593911,-0.914226972
2.826,-1.438231545,-13.13204017,-7.856958862,-0.914976981
2.827,-1.438790606,-13.12042625,-7.854524499,-0.915728653
2.828,-1.439350952,-13.10881742,-7.852088012,-0.91648199
2.829,-1.439912585,-13.0972137,-7.849649399,-0.917236995
2.83,-1.440475506,-13.08561511,-7.84720866,-0.91799367
2.831,-1.441039716,-13.07402166,-7.844765795,-0.918752018
2.832,-1.441605217,-13.06243337,-7.842320803,-0.919512041
2.833,-1.442172009,-13.05085025,-7.839873684,-0.920273742
2.834,-1.442740094,-13.03927233,-7.837424438,-0.921037122
2.835,-1.443309473,-13.02769961,-7.834973064,-0.921802184
2.836,-1.443880148,-13.01613211,-7.832519561,-0.92256893
2.837,-1.44445212,-13.00456985,-7.830063929,-0.923337364
2.838,-1.445025389,-12.99301285,-7.827606168,-0.924107486
2.839,-1.445599958,-12.98146111,-7.825146276,-0.9248793
2.84,-1.446175828,-12.96991466,-7.822684254,-0.925652808
2.841,-1.446753,-12.95837352,-7.820220101,-0.926428012
2.842,-1.447331475,-12.94683768,-7.817753816,-0.927204914
2.843,-1.447911255,-12.93530718,-7.815285399,-0.927983518
2.844,-1.448492341,-12.92378202,-7.812814849,-0.928763825
2.845,-1.449074734,-12.91226223,-7.810342166,-0.929545838
2.846,-1.449658436,-12.9007478,-7.807867349,-0.930329558
2.847,-1.450243448,-12.88923877,-7.805390397,-0.931114989
2.848,-1.450829771,-12.87773515,-7.80291131,-0.931902133
2.849,-1.451417407,-12.86623694,-7.800430087,-0.932690993
2.85,-1.452006357,-12.85474416,-7.797946728,-0.933481569
2.851,-1.452596622,-12.84325684,-7.795461231,-0.934273866
2.852,-1.453188204,-12.83177497,-7.792973597,-0.935067885
2.853,-1.453781105,-12.82029858,-7.790483824,-0.935863628
2.854,-1.454375325,-12.80882768,-7.787991912,-0.936661099
2.855,-1.454970866,-12.79736228,-7.78549786,-0.937460299
2.856,-1.45556773,-12.7859024,-7.783001668,-0.938261231
2.857,-1.456165918,-12.77444805,-7.780503334,-0.939063897
2.858,-1.45676543,-12.76299925,-7.778002858,-0.939868299
2.859,-1.45736627,-12.751556,-7.77550024,-0.940674441
2.86,-1.457968438,-12.74011832,-7.772995478,-0.941482323
2.861,-1.458571935,-12.72868623,-7.770488572,-0.94229195
2.862,-1.459176763,-12.71725973,-7.767979521,-0.943103322
2.863,-1.459782924,-12.70583885,-7.765468324,-0.943916443
2.864,-1.460390418,-12.69442358,-7.76295498,-0.944731314
2.865,-1.460999248,-12.68301396,-7.760439489,-0.945547939
2.866,-1.461609415,-12.67160998,-7.75792185,-0.946366319
2.867,-1.462220921,-12.66021166,-7.755402061,-0.947186458
2.868,-1.462833766,-12.64881901,-7.752880123,-0.948008356
2.869,-1.463447952,-12.63743205,-7.750356034,-0.948832017
2.87,-1.464063482,-12.62605079,-7.747829793,-0.949657444
2.871,-1.464680355,-12.61467524,-7.7453014,-0.950484637
2.872,-1.465298575,-12.60330541,-7.742770853,-0.951313601
2.873,-1.465918142,-12.59194132,-7.740238152,-0.952144337
2.874,-1.466539058,-12.58058297,-7.737703296,-0.952976847
2.875,-1.467161324,-12.56923038,-7.735166284,-0.953811134
2.876,-1.467784942,-12.55788356,-7.732627114,-0.954647201
2.877,-1.468409914,-12.54654252,-7.730085787,-0.955485049
2.878,-1.469036241,-12.53520727,-7.727542301,-0.956324682
2.879,-1.469663925,-12.52387783,-7.724996654,-0.957166101
2.88,-1.470292967,-12.5125542,-7.722448847,-0.958009309
2.881,-1.470923369,-12.5012364,-7.719898878,-0.958854308
2.882,-1.471555132,-12.48992444,-7.717346746,-0.959701101
2.883,-1.472188259,-12.47861833,-7.71479245,-0.96054969
2.884,-1.47282275,-12.46731807,-7.712235989,-0.961400078
2.885,-1.473458607,-12.45602369,-7.709677361,-0.962252266
2.886,-1.474095832,-12.44473519,-7.707116567,-0.963106257
2.887,-1.474734427,-12.43345259,-7.704553605,-0.963962055
2.888,-1.475374392,-12.42217588,-7.701988473,-0.96481966
2.889,-1.476015731,-12.41090509,-7.699421172,-0.965679075
2.89,-1.476658444,-12.39964023,-7.696851698,-0.966540303
2.891,-1.477302533,-12.3883813,-7.694280053,-0.967403347
2.892,-1.477948,-12.37712831,-7.691706233,-0.968268208
2.893,-1.478594846,-12.36588128,-7.689130239,-0.969134889
2.894,-1.479243073,-12.35464021,-7.686552069,-0.970003392
2.895,-1.479892684,-12.34340512,-7.683971722,-0.97087372
2.896,-1.480543678,-12.33217602,-7.681389196,-0.971745875
2.897,-1.481196059,-12.32095291,-7.678804491,-0.97261986
2.898,-1.481849828,-12.3097358,-7.676217606,-0.973495676
2.899,-1.482504987,-12.29852471,-7.673628538,-0.974373327
2.9,-1.483161536,-12.28731965,-7.671037288,-0.975252815
2.901,-1.483819479,-12.27612062,-7.668443853,-0.976134141
2.902,-1.484478817,-12.26492763,-7.665848232,-0.977017309
2.903,-1.485139552,-12.25374069,-7.663250425,-0.977902321
2.904,-1.485801685,-12.24255982,-7.66065043,-0.97878918
2.905,-1.486465218,-12.23138501,-7.658048245,-0.979677886
2.906,-1.487130152,-12.22021629,-7.65544387,-0.980568444
2.907,-1.487796491,-12.20905366,-7.652837302,-0.981460856
2.908,-1.488464235,-12.19789712,-7.650228542,-0.982355123
2.909,-1.489133387,-12.1867467,-7.647617587,-0.983251248
2.91,-1.489803948,-12.17560238,-7.645004435,-0.984149234
2.911,-1.490475919,-12.1644642,-7.642389087,-0.985049084
2.912,-1.491149304,-12.15333215,-7.63977154,-0.985950798
2.913,-1.491824103,-12.14220624,-7.637151793,-0.986854381
2.914,-1.492500318,-12.13108648,-7.634529844,-0.987759833
2.915,-1.493177952,-12.11997288,-7.631905692,-0.988667158
2.916,-1.493857006,-12.10886545,-7.629279337,-0.989576359
2.917,-1.494537482,-12.09776419,-7.626650775,-0.990487436
2.918,-1.495219382,-12.08666912,-7.624020006,-0.991400394
2.919,-1.495902708,-12.07558024,-7.621387029,-0.992315233
2.92,-1.496587462,-12.06449756,-7.618751842,-0.993231958
2.921,-1.497273646,-12.05342109,-7.616114443,-0.994150569
2.922,-1.497961261,-12.04235084,-7.613474831,-0.99507107
2.923,-1.498650309,-12.03128681,-7.610833004,-0.995993462
2.924,-1.499340793,-12.02022901,-7.608188962,-0.996917749
2.925,-1.500032715,-12.00917745,-7.605542702,-0.997843933
2.926,-1.500726075,-11.99813214,-7.602894222,-0.998772015
2.927,-1.501420877,-11.98709309,-7.600243522,-0.999701999
2.928,-1.502117123,-11.9760603,-7.5975906,-1.000633887
2.929,-1.502814813,-11.96503378,-7.594935454,-1.00156768
2.93,-1.503513951,-11.95401354,-7.592278083,-1.002503383
2.931,-1.504214539,-11.94299958,-7.589618484,-1.003440996
2.932,-1.504916577,-11.93199191,-7.586956657,-1.004380523
2.933,-1.505620069,-11.92099055,-7.5842926,-1.005321966
2.934,-1.506325016,-11.90999549,-7.581626311,-1.006265327
2.935,-1.507031421,-11.89900675,-7.578957788,-1.007210609
2.936,-1.507739285,-11.88802432,-7.57628703,-1.008157813
2.937,-1.50844861,-11.87704823,-7.573614035,-1.009106943
2.938,-1.509159399,-11.86607846,-7.570938802,-1.010058001
2.939,-1.509871654,-11.85511504,-7.568261328,-1.011010989
2.94,-1.510585376,-11.84415797,-7.565581612,-1.01196591
2.941,-1.511300568,-11.83320726,-7.562899652,-1.012922766
2.942,-1.512017232,-11.8222629,-7.560215447,-1.013881559
2.943,-1.51273537,-11.81132491,-7.557528995,-1.014842292
2.944,-1.513454985,-11.8003933,-7.554840294,-1.015804968
2.945,-1.514176077,-11.78946807,-7.552149342,-1.016769588
2.946,-1.51489865,-11.77854923,-7.549456137,-1.017736155
2.947,-1.515622706,-11.76763678,-7.546760679,-1.018704672
2.948,-1.516348246,-11.75673073,-7.544062963,-1.01967514
2.949,-1.517075274,-11.74583108,-7.54136299,-1.020647563
2.95,-1.51780379,-11.73493785,-7.538660757,-1.021621942
2.951,-1.518533798,-11.72405104,-7.535956263,-1.022598281
2.952,-1.5192653,-11.71317065,-7.533249504,-1.023576581
2.953,-1.519998297,-11.7022967,-7.530540481,-1.024556845
2.954,-1.520732792,-11.69142918,-7.52782919,-1.025539075
2.955,-1.521468787,-11.6805681,-7.525115629,-1.026523274
2.956,-1.522206285,-11.66971347,-7.522399798,-1.027509444
2.957,-1.522945288,-11.65886529,-7.519681693,-1.028497588
2.958,-1.523685797,-11.64802358,-7.516961314,-1.029487707
2.959,-1.524427816,-11.63718833,-7.514238657,-1.030479805
2.96,-1.525171347,-11.62635954,-7.511513722,-1.031473884
2.961,-1.525916391,-11.61553724,-7.508786505,-1.032469946
2.962,-1.526662952,-11.60472142,-7.506057006,-1.033467993
2.963,-1.527411031,-11.59391208,-7.503325222,-1.034468028
2.964,-1.528160631,-11.58310924,-7.50059115,-1.035470054
2.965,-1.528911754,-11.5723129,-7.49785479,-1.036474072
2.966,-1.529664403,-11.56152305,-7.495116139,-1.037480086
2.967,-1.530418579,-11.55073972,-7.492375194,-1.038488097
2.968,-1.531174286,-11.5399629,-7.489631955,-1.039498108
2.969,-1.531931526,-11.5291926,-7.486886418,-1.040510122
2.97,-1.5326903,-11.51842882,-7.484138582,-1.04152414
2.971,-1.533450613,-11.50767157,-7.481388445,-1.042540166
2.972,-1.534212465,-11.49692086,-7.478636004,-1.043558201
2.973,-1.534975859,-11.48617668,-7.475881257,-1.044578248
2.974,-1.535740798,-11.47543904,-7.473124202,-1.04560031
2.975,-1.536507285,-11.46470796,-7.470364838,-1.046624389
2.976,-1.537275321,-11.45398343,-7.467603161,-1.047650486
2.977,-1.538044909,-11.44326545,-7.46483917,-1.048678606
2.978,-1.538816052,-11.43255404,-7.462072863,-1.049708749
2.979,-1.539588752,-11.42184919,-7.459304237,-1.050740919
2.98,-1.540363012,-11.41115091,-7.45653329,-1.051775118
2.981,-1.541138834,-11.40045921,-7.453760019,-1.052811348
2.982,-1.541916221,-11.38977409,-7.450984424,-1.053849612
2.983,-1.542695175,-11.37909556,-7.4482065,-1.054889912
2.984,-1.543475699,-11.36842361,-7.445426247,-1.05593225
2.985,-1.544257795,-11.35775826,-7.442643661,-1.05697663
2.986,-1.545041466,-11.3470995,-7.439858741,-1.058023052
2.987,-1.545826715,-11.33644735,-7.437071484,-1.059071521
2.988,-1.546613544,-11.3258018,-7.434281888,-1.060122037
2.989,-1.547401956,-11.31516286,-7.431489951,-1.061174604
2.99,-1.548191954,-11.30453054,-7.428695669,-1.062229224
2.991,-1.548983539,-11.29390483,-7.425899042,-1.063285899
2.992,-1.549776715,-11.28328575,-7.423100066,-1.064344632
2.993,-1.550571485,-11.27267329,-7.420298739,-1.065405426
2.994,-1.551367851,-11.26206746,-7.417495058,-1.066468281
2.995,-1.552165815,-11.25146827,-7.414689022,-1.067533202
2.996,-1.552965381,-11.24087571,-7.411880628,-1.06860019
2.997,-1.553766551,-11.2302898,-7.409069873,-1.069669248
