!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 11, 2016 14:32:04
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21 Log Mag(dB),S21 Phase(°),S11 Log Mag(dB)
3866000000,-1.4168273,-427.36227,-16.915125
3867000000,-1.4428639,-427.6489,-16.84827
3868000000,-1.3918461,-427.88547,-16.840939
3869000000,-1.4403077,-428.0918,-16.732859
3870000000,-1.4212677,-428.41559,-16.849182
3871000000,-1.4078451,-428.617,-16.693731
3872000000,-1.4289008,-428.90033,-16.681988
3873000000,-1.434078,-428.86951,-16.586176
3874000000,-1.4286227,-429.11554,-16.513308
3875000000,-1.4250705,-429.31836,-16.46184
3876000000,-1.4240745,-429.54611,-16.456999
3877000000,-1.4278926,-429.80023,-16.402338
3878000000,-1.4532019,-430.12732,-16.421082
3879000000,-1.4193527,-430.24396,-16.2896
3880000000,-1.4668236,-430.4371,-16.285927
3881000000,-1.446792,-430.82501,-16.172375
3882000000,-1.4546571,-430.94199,-16.133785
3883000000,-1.4489748,-431.14276,-16.047291
3884000000,-1.47521,-431.68097,-16.062761
3885000000,-1.4739602,-431.67276,-16.053783
3886000000,-1.4762189,-431.72818,-16.022051
3887000000,-1.4612938,-432.05179,-15.860527
3888000000,-1.4397364,-432.50989,-15.789557
3889000000,-1.4749146,-432.48456,-15.758445
3890000000,-1.4614776,-432.93237,-15.682625
3891000000,-1.4659129,-433.13898,-15.612726
3892000000,-1.4661828,-433.08386,-15.587113
3893000000,-1.4667302,-433.46338,-15.548282
3894000000,-1.483421,-433.55341,-15.536959
3895000000,-1.491532,-434.11209,-15.50799
3896000000,-1.4890672,-434.08896,-15.488391
3897000000,-1.505972,-434.4241,-15.4204
3898000000,-1.4918914,-434.70389,-15.330117
3899000000,-1.4823896,-434.77249,-15.301795
3900000000,-1.4868103,-434.832,-15.268612
3901000000,-1.4748313,-435.15375,-15.134619
3902000000,-1.5131421,-435.5918,-15.182055
3903000000,-1.5101384,-435.67395,-15.031953
3904000000,-1.4806705,-435.84329,-14.995668
3905000000,-1.4954262,-436.01178,-15.014578
3906000000,-1.4876034,-436.40192,-14.880417
3907000000,-1.523749,-436.69025,-14.971179
3908000000,-1.4860945,-436.66925,-14.850091
3909000000,-1.5216117,-437.0549,-14.82325
3910000000,-1.5502356,-437.33151,-14.809931
3911000000,-1.4942198,-437.72488,-14.693178
3912000000,-1.5279047,-437.85608,-14.732954
3913000000,-1.5153574,-438.10043,-14.637904
3914000000,-1.5034759,-438.29077,-14.552596
3915000000,-1.5350418,-438.41238,-14.559943
3916000000,-1.5114281,-438.80942,-14.388776
3917000000,-1.5267745,-438.76181,-14.424776
3918000000,-1.5190344,-439.08737,-14.360559
3919000000,-1.5465946,-439.24753,-14.360868
3920000000,-1.5184427,-439.61652,-14.23556
3921000000,-1.5484324,-439.71384,-14.265093
3922000000,-1.5564018,-439.97125,-14.228463
3923000000,-1.5706179,-440.27005,-14.17384
3924000000,-1.5638357,-440.33768,-14.102446
3925000000,-1.5717452,-440.61102,-14.050797
3926000000,-1.5664918,-440.9968,-14.002544
3927000000,-1.5678806,-441.12799,-14.055525
3928000000,-1.569072,-441.3454,-13.97061
3929000000,-1.5779823,-441.20514,-13.876967
3930000000,-1.5713029,-441.60321,-13.844611
3931000000,-1.5632927,-442.0509,-13.756165
3932000000,-1.5746949,-442.1377,-13.739412
3933000000,-1.6055641,-442.44577,-13.688375
3934000000,-1.5853733,-442.77603,-13.687012
3935000000,-1.6054966,-442.80118,-13.604691
3936000000,-1.6041226,-443.09827,-13.530507
3937000000,-1.5890744,-443.47281,-13.492067
3938000000,-1.6043668,-443.61041,-13.501618
3939000000,-1.6128379,-443.7601,-13.397722
3940000000,-1.6181375,-444.11203,-13.381501
3941000000,-1.5812521,-444.41586,-13.27419
3942000000,-1.6271658,-444.46524,-13.373855
3943000000,-1.6386296,-444.54608,-13.207786
3944000000,-1.6481365,-444.91821,-13.155337
3945000000,-1.6023031,-445.16159,-13.080305
3946000000,-1.6116788,-445.36371,-13.068711
3947000000,-1.6228174,-445.76352,-13.028393
3948000000,-1.6445832,-445.89038,-13.028374
3949000000,-1.633567,-446.20551,-13.00668
3950000000,-1.6448032,-446.27762,-12.921383
3951000000,-1.6746249,-446.44278,-12.963649
3952000000,-1.6723986,-446.66284,-12.865886
3953000000,-1.6958951,-447.08276,-12.856797
3954000000,-1.6600127,-447.05243,-12.831038
3955000000,-1.6696117,-447.47272,-12.72243
3956000000,-1.6549863,-447.79868,-12.709276
3957000000,-1.6681492,-447.86429,-12.632104
3958000000,-1.667449,-447.93109,-12.616659
3959000000,-1.6590542,-448.31839,-12.513057
3960000000,-1.6766956,-448.54376,-12.549727
3961000000,-1.6968424,-448.76007,-12.477496
3962000000,-1.6875278,-448.71817,-12.391057
3963000000,-1.662828,-449.15189,-12.363212
3964000000,-1.718608,-449.49872,-12.365767
3965000000,-1.6867005,-449.4841,-12.28209
3966000000,-1.6743413,-449.97964,-12.203363
3967000000,-1.72115,-450.06528,-12.242436
3968000000,-1.7125329,-450.31796,-12.230911
3969000000,-1.7210153,-450.45523,-12.104898
3970000000,-1.723529,-450.56006,-12.10186
3971000000,-1.7353554,-450.93979,-12.047149
3972000000,-1.7262565,-450.90561,-11.982902
3973000000,-1.7015202,-451.27136,-11.923937
3974000000,-1.7571768,-451.70163,-11.991977
3975000000,-1.755259,-451.97488,-11.938624
3976000000,-1.7264556,-451.96469,-11.791858
3977000000,-1.7296906,-452.35745,-11.823011
3978000000,-1.7293762,-452.42874,-11.792177
3979000000,-1.7711098,-452.92566,-11.793335
3980000000,-1.7746346,-452.91663,-11.73615
3981000000,-1.7706689,-453.34146,-11.636706
3982000000,-1.7606832,-453.43628,-11.630723
3983000000,-1.7687918,-453.58621,-11.653948
3984000000,-1.7600703,-453.9071,-11.561665
3985000000,-1.7639534,-453.91779,-11.487721
3986000000,-1.7673239,-454.4812,-11.394825
3987000000,-1.7857854,-454.63736,-11.370955
3988000000,-1.7950039,-454.55679,-11.403105
3989000000,-1.7717426,-454.88785,-11.388803
3990000000,-1.7670357,-455.24237,-11.283137
3991000000,-1.8221103,-455.28006,-11.301131
3992000000,-1.8152009,-455.61487,-11.261299
3993000000,-1.7869145,-455.71915,-11.195509
3994000000,-1.7944762,-456.07889,-11.184701
3995000000,-1.8145152,-456.35004,-11.14968
3996000000,-1.840097,-456.42368,-11.169406
3997000000,-1.8100226,-456.66296,-11.028941
3998000000,-1.8376058,-456.979,-11.061564
3999000000,-1.8414166,-457.0224,-11.022856
4000000000,-1.8315032,-457.33847,-11.003617
4001000000,-1.8433353,-457.48334,-10.995131
4002000000,-1.8540868,-457.67758,-10.902004
4003000000,-1.8512068,-457.97952,-10.887321
4004000000,-1.8653103,-458.21457,-10.893047
4005000000,-1.8479384,-458.41229,-10.817792
4006000000,-1.8401849,-458.53094,-10.756311
4007000000,-1.834314,-458.90195,-10.688498
4008000000,-1.8700435,-459.19061,-10.759362
4009000000,-1.8759526,-459.16757,-10.688571
4010000000,-1.8848302,-459.5155,-10.641839
4011000000,-1.894511,-459.84467,-10.627332
4012000000,-1.878883,-460.09952,-10.582432
4013000000,-1.8950499,-460.31302,-10.568369
4014000000,-1.8838108,-460.40744,-10.499301
4015000000,-1.9106065,-460.66544,-10.511455
4016000000,-1.883782,-460.81522,-10.432367
4017000000,-1.8927336,-461.16968,-10.406734
4018000000,-1.9284699,-461.42404,-10.391652
4019000000,-1.9050201,-461.51797,-10.27911
4020000000,-1.9135429,-461.70157,-10.274499
4021000000,-1.8982791,-461.7421,-10.294238
4022000000,-1.947183,-462.17825,-10.291157
4023000000,-1.9134895,-462.31192,-10.196449
4024000000,-1.9252099,-462.52939,-10.170012
4025000000,-1.9383332,-462.82623,-10.171238
4026000000,-1.9217836,-462.97903,-10.126107
4027000000,-1.9538025,-463.19293,-10.092575
4028000000,-1.9592801,-463.63083,-10.064788
4029000000,-1.9602444,-463.63281,-10.03537
4030000000,-1.9812669,-463.81952,-10.046159
4031000000,-1.9540291,-464.02661,-9.9856997
4032000000,-1.9650674,-464.27615,-9.954505
4033000000,-1.9766065,-464.44998,-9.8995285
4034000000,-1.9693761,-464.70541,-9.9055138
4035000000,-1.9652275,-464.9649,-9.8506012
4036000000,-1.9707395,-465.26889,-9.8708515
4037000000,-1.9924903,-465.31204,-9.7821198
4038000000,-2.000911,-465.64832,-9.784544
4039000000,-1.9692497,-465.9295,-9.7749195
4040000000,-2.0054345,-466.02737,-9.7471514
4041000000,-2.0072265,-466.24127,-9.6764984
4042000000,-2.0157335,-466.41586,-9.6595449
4043000000,-2.0180171,-466.73837,-9.6801605
4044000000,-2.0146706,-466.90555,-9.6081076
4045000000,-2.0312757,-467.09332,-9.5807791
4046000000,-2.0594609,-467.28012,-9.5937128
4047000000,-2.0206597,-467.54553,-9.5447254
4048000000,-2.0593424,-467.63657,-9.4783134
4049000000,-2.0476232,-468.00244,-9.4365549
4050000000,-2.0618737,-468.18817,-9.4515076
4051000000,-2.0563862,-468.36902,-9.415906
4052000000,-2.0418072,-468.7818,-9.363905
4053000000,-2.097657,-468.99527,-9.381732
4054000000,-2.0482571,-469.23117,-9.3315268
4055000000,-2.0698915,-469.23346,-9.3071327
4056000000,-2.072623,-469.52994,-9.2949219
4057000000,-2.0951481,-469.58054,-9.2816896
4058000000,-2.0913651,-469.79523,-9.2671118
4059000000,-2.0900145,-470.18716,-9.1837492
4060000000,-2.1172585,-470.30841,-9.2140608
4061000000,-2.1122088,-470.55261,-9.1625662
4062000000,-2.1409082,-470.65762,-9.1803026
4063000000,-2.1101518,-471.05762,-9.1192856
4064000000,-2.1181331,-471.1954,-9.1014767
4065000000,-2.1196055,-471.37131,-9.0653706
4066000000,-2.1271532,-471.67184,-9.0852871
4067000000,-2.0833659,-471.95181,-9.005127
4068000000,-2.1298592,-472.05603,-9.0013447
4069000000,-2.1413128,-472.12973,-8.9807234
4070000000,-2.1536374,-472.50156,-8.9397106
4071000000,-2.1653407,-472.73407,-8.9416027
4072000000,-2.1739826,-472.84805,-8.9241714
4073000000,-2.1716609,-473.38205,-8.903409
4074000000,-2.1532753,-473.4845,-8.7898989
4075000000,-2.1517103,-473.85297,-8.858572
4076000000,-2.1722949,-474.00748,-8.8014164
4077000000,-2.1810331,-474.03973,-8.7965927
4078000000,-2.1950481,-474.33731,-8.7845049
4079000000,-2.2242336,-474.41037,-8.7716007
4080000000,-2.2161584,-474.81366,-8.7168255
4081000000,-2.1877151,-474.87592,-8.672616
4082000000,-2.1999245,-475.04715,-8.6511917
4083000000,-2.2131343,-475.31955,-8.665638
4084000000,-2.1787522,-475.4057,-8.6212358
4085000000,-2.2257113,-475.79141,-8.555336
4086000000,-2.2193775,-476.09912,-8.5823765
4087000000,-2.2280986,-476.19742,-8.5937452
4088000000,-2.2154982,-476.4418,-8.5690184
4089000000,-2.228081,-476.47778,-8.5336781
4090000000,-2.2713628,-476.76846,-8.5216236
4091000000,-2.2572472,-477.00153,-8.4921675
4092000000,-2.2282629,-477.25641,-8.420619
4093000000,-2.2415302,-477.45514,-8.4212179
4094000000,-2.2666259,-477.78131,-8.4133606
4095000000,-2.2722363,-477.89691,-8.3863811
4096000000,-2.2505636,-478.15286,-8.334528
4097000000,-2.2624292,-478.24667,-8.3339977
4098000000,-2.2989466,-478.50174,-8.3197174
4099000000,-2.2892826,-478.73715,-8.2820644
4100000000,-2.292392,-478.87231,-8.2644768
4101000000,-2.2768245,-479.13815,-8.2291269
4102000000,-2.3302455,-479.57156,-8.2151213
4103000000,-2.3038554,-479.46225,-8.2096195
4104000000,-2.3424993,-479.63681,-8.2068663
4105000000,-2.3332307,-479.96051,-8.1370211
4106000000,-2.3229563,-480.23044,-8.1211462
4107000000,-2.3105211,-480.60147,-8.1075468
4108000000,-2.3315296,-480.67764,-8.0975628
4109000000,-2.377615,-480.75403,-8.0588942
4110000000,-2.344121,-480.93246,-8.055233
4111000000,-2.3656616,-481.05029,-8.0331936
4112000000,-2.3651183,-481.40573,-8.009882
4113000000,-2.3858342,-481.65485,-8.0047798
4114000000,-2.3652508,-481.94241,-7.9381971
4115000000,-2.4138851,-482.07486,-7.962419
4116000000,-2.4129405,-482.2905,-7.9315186
4117000000,-2.402334,-482.47873,-7.8701191
4118000000,-2.4058905,-482.48309,-7.8788652
4119000000,-2.4387701,-482.92175,-7.8855319
4120000000,-2.4234021,-482.87558,-7.866971
4121000000,-2.4136469,-483.39215,-7.8388968
4122000000,-2.4199355,-483.50894,-7.7845945
4123000000,-2.4615285,-483.50558,-7.8135982
4124000000,-2.4346859,-483.56662,-7.793437
4125000000,-2.4577205,-483.8989,-7.751862
4126000000,-2.4560411,-484.37335,-7.7129655
4127000000,-2.5032768,-484.38193,-7.7164578
4128000000,-2.4587305,-484.65051,-7.6768289
4129000000,-2.4942887,-484.76859,-7.7042422
4130000000,-2.4689345,-485.18051,-7.6390553
4131000000,-2.5136461,-485.22452,-7.6573262
4132000000,-2.4766557,-485.40189,-7.6009645
4133000000,-2.4938872,-485.56094,-7.5751638
4134000000,-2.4919357,-485.90628,-7.5614061
4135000000,-2.4878044,-485.9837,-7.554245
4136000000,-2.4894609,-486.40591,-7.4965487
4137000000,-2.4769328,-486.46744,-7.4821134
4138000000,-2.5092337,-486.51822,-7.4995327
4139000000,-2.5224767,-486.68918,-7.4883318
4140000000,-2.5437639,-486.96222,-7.4817114
4141000000,-2.4980485,-487.32123,-7.3969965
4142000000,-2.5394931,-487.35828,-7.4534354
4143000000,-2.5109,-487.61536,-7.3643022
4144000000,-2.537621,-487.75134,-7.3715429
4145000000,-2.5505259,-487.83295,-7.3750362
4146000000,-2.5409822,-488.12701,-7.3578634
4147000000,-2.555361,-488.36267,-7.363358
4148000000,-2.5526505,-488.4342,-7.3123159
4149000000,-2.5713995,-489.03751,-7.2882123
4150000000,-2.5691216,-489.1221,-7.2530308
4151000000,-2.5718896,-489.20352,-7.276825
4152000000,-2.581979,-489.40433,-7.2323937
4153000000,-2.5704277,-489.59421,-7.2415218
4154000000,-2.5976701,-489.8511,-7.22052
4155000000,-2.6057956,-490.02176,-7.2213054
4156000000,-2.5945609,-490.1539,-7.1753016
4157000000,-2.6270504,-490.35577,-7.1363397
4158000000,-2.6166396,-490.66522,-7.1352153
4159000000,-2.6025286,-490.68942,-7.1626744
4160000000,-2.6238627,-491.05869,-7.1196289
4161000000,-2.6226149,-491.12564,-7.1264763
4162000000,-2.6505334,-491.33627,-7.1177082
4163000000,-2.6589446,-491.68625,-7.0964093
4164000000,-2.6528606,-491.80811,-7.0920329
4165000000,-2.6252685,-492.09967,-7.0221114
4166000000,-2.6551178,-492.19327,-7.040648
4167000000,-2.6196344,-492.35791,-7.0029483
4168000000,-2.6769879,-492.56155,-7.0309949
4169000000,-2.6779511,-492.82181,-7.004787
4170000000,-2.6640687,-492.88339,-6.9969893
4171000000,-2.6574087,-493.2724,-6.9860501
4172000000,-2.6807926,-493.43204,-6.9667153
4173000000,-2.6531887,-493.5228,-6.9135857
4174000000,-2.6394386,-493.70615,-6.9015417
4175000000,-2.6998732,-494.03525,-6.9069314
4176000000,-2.6876996,-494.30139,-6.9275546
4177000000,-2.6757982,-494.61743,-6.8786225
4178000000,-2.7131708,-494.42517,-6.8771143
4179000000,-2.6820667,-494.61188,-6.8426719
4180000000,-2.6739373,-494.89978,-6.8327575
4181000000,-2.7046609,-495.24521,-6.8558393
4182000000,-2.7062385,-495.29095,-6.8103714
4183000000,-2.705996,-495.65869,-6.7993822
4184000000,-2.7368195,-495.74509,-6.8075609
4185000000,-2.7044849,-496.10849,-6.7919207
4186000000,-2.7452567,-496.26761,-6.7780023
4187000000,-2.725493,-496.54077,-6.7268057
4188000000,-2.7457983,-496.50568,-6.7540059
4189000000,-2.7387471,-496.63507,-6.6968594
4190000000,-2.7446151,-496.93484,-6.6987963
4191000000,-2.7493756,-497.12183,-6.7079854
4192000000,-2.7462201,-497.31641,-6.6889176
4193000000,-2.7905161,-497.59457,-6.7076406
4194000000,-2.764894,-497.81403,-6.6704731
4195000000,-2.7970092,-498.03134,-6.691546
4196000000,-2.741112,-498.12494,-6.6337767
4197000000,-2.757658,-498.19006,-6.6173501
4198000000,-2.7896633,-498.52121,-6.6226125
4199000000,-2.7843208,-498.63382,-6.6189976
4200000000,-2.8143539,-498.89911,-6.6527209
4201000000,-2.776309,-499.02286,-6.5915966
4202000000,-2.7980237,-499.34924,-6.6044135
4203000000,-2.8052514,-499.63824,-6.5595508
4204000000,-2.8073199,-499.60873,-6.5807896
4205000000,-2.837311,-499.94107,-6.5729442
4206000000,-2.828073,-500.03549,-6.5347085
4207000000,-2.8284106,-500.11832,-6.5183454
4208000000,-2.806318,-500.53983,-6.484664
4209000000,-2.8336527,-500.82352,-6.5285158
4210000000,-2.8063626,-500.81058,-6.4536157
4211000000,-2.8508101,-501.07373,-6.5101895
4212000000,-2.8382034,-501.44293,-6.4646792
4213000000,-2.8138506,-501.36691,-6.427907
4214000000,-2.8449783,-501.62335,-6.3954406
4215000000,-2.8447053,-501.92569,-6.4052138
4216000000,-2.8748493,-501.93344,-6.4363341
4217000000,-2.8460956,-502.10245,-6.40031
4218000000,-2.8549874,-502.60974,-6.3832459
4219000000,-2.8641076,-502.46844,-6.3756733
4220000000,-2.8462358,-502.73526,-6.3726068
4221000000,-2.8872609,-503.11655,-6.3887067
4222000000,-2.8735902,-503.37036,-6.3641982
4223000000,-2.8614049,-503.33133,-6.3200436
4224000000,-2.8732135,-503.70483,-6.3232408
4225000000,-2.8866,-503.72443,-6.2759542
4226000000,-2.8996575,-503.87387,-6.3550944
4227000000,-2.9124892,-504.13489,-6.3060379
4228000000,-2.9188678,-504.46423,-6.3134203
4229000000,-2.8931136,-504.52679,-6.2511134
4230000000,-2.9113152,-504.62335,-6.2804255
4231000000,-2.9427032,-504.85983,-6.2904205
4232000000,-2.9061816,-505.05502,-6.2472081
4233000000,-2.9229791,-505.28821,-6.2624078
4234000000,-2.9175131,-505.53842,-6.2287607
4235000000,-2.9442301,-505.63403,-6.2523065
4236000000,-2.9143631,-505.8736,-6.2302861
4237000000,-2.9170029,-506.10452,-6.2008772
4238000000,-2.9430025,-506.3168,-6.2052331
4239000000,-2.9505494,-506.39636,-6.1805544
4240000000,-2.9360569,-506.59433,-6.1901107
4241000000,-2.9659622,-506.86829,-6.200223
4242000000,-2.9599237,-506.90182,-6.1596026
4243000000,-2.946743,-507.20282,-6.144506
4244000000,-2.9538913,-507.31973,-6.1629162
4245000000,-2.9590876,-507.61688,-6.1732597
4246000000,-2.9866235,-507.95627,-6.1404581
4247000000,-2.978204,-507.80484,-6.1206837
4248000000,-2.9882145,-508.22662,-6.1448064
4249000000,-2.9823673,-508.16455,-6.1301942
4250000000,-2.985594,-508.60251,-6.0840425
4251000000,-2.9863036,-508.65698,-6.0874438
4252000000,-2.9935586,-508.8909,-6.1049953
4253000000,-3.0361426,-509.16684,-6.0996113
4254000000,-3.0020962,-509.5437,-6.0794621
4255000000,-2.9898007,-509.47092,-6.0315819
4256000000,-2.999886,-509.68823,-6.0568724
4257000000,-3.0074794,-509.85007,-6.0478716
4258000000,-3.0182421,-510.26208,-6.0395212
4259000000,-3.0263608,-510.34311,-6.0519691
4260000000,-3.019783,-510.6655,-6.0263104
4261000000,-2.9963865,-510.75812,-6.0072713
4262000000,-3.0417137,-510.86389,-6.0127382
4263000000,-3.0131047,-511.12329,-6.0051751
4264000000,-3.0380945,-511.32922,-5.9886112
4265000000,-3.011874,-511.49216,-5.9938569
4266000000,-3.0256388,-511.67471,-5.9829631
4267000000,-3.0342598,-511.79623,-5.9831238
4268000000,-3.062849,-512.04602,-5.9587493
4269000000,-3.0602117,-512.25116,-5.9819117
4270000000,-3.0704336,-512.40765,-5.9624224
4271000000,-3.0577354,-512.65186,-5.9677234
4272000000,-3.0809615,-512.61877,-5.9531684
4273000000,-3.0384593,-513.05359,-5.9101067
4274000000,-3.0378125,-513.14044,-5.9348907
4275000000,-3.0853038,-513.29608,-5.9400897
4276000000,-3.0477476,-513.66321,-5.9147081
4277000000,-3.1051579,-513.77667,-5.9370451
4278000000,-3.0941064,-513.87866,-5.9069147
4279000000,-3.0794852,-514.00928,-5.9025593
4280000000,-3.1049452,-514.4892,-5.9042244
4281000000,-3.1285853,-514.63776,-5.9015741
4282000000,-3.1046531,-514.71436,-5.9096022
4283000000,-3.0786107,-515.06494,-5.8587203
4284000000,-3.090416,-515.05103,-5.8787727
4285000000,-3.0942612,-515.21204,-5.8817377
4286000000,-3.1023891,-515.41003,-5.8353119
4287000000,-3.1020153,-515.7973,-5.8889194
4288000000,-3.1067212,-515.60626,-5.8767128
4289000000,-3.0912187,-515.95313,-5.84238
4290000000,-3.0847521,-516.13983,-5.8317728
4291000000,-3.1267278,-516.35907,-5.8485222
4292000000,-3.105469,-516.50751,-5.8265367
4293000000,-3.1309633,-516.81793,-5.836762
4294000000,-3.1145029,-516.75635,-5.8236475
4295000000,-3.0899994,-517.09137,-5.8171744
4296000000,-3.1329303,-517.23499,-5.8239851
4297000000,-3.1140006,-517.42303,-5.796917
4298000000,-3.1476765,-517.71924,-5.8220325
4299000000,-3.1659205,-518.03461,-5.7936144
4300000000,-3.1194084,-518.18842,-5.8050189
4301000000,-3.1565869,-518.34338,-5.7748127
4302000000,-3.1211736,-518.40894,-5.7823553
4303000000,-3.1549125,-518.64435,-5.7929158
4304000000,-3.1529529,-518.91437,-5.7459826
4305000000,-3.1584737,-519.05573,-5.7757764
4306000000,-3.1415169,-519.22357,-5.7704587
4307000000,-3.1473351,-519.38141,-5.7480555
4308000000,-3.1785603,-519.66614,-5.7929535
4309000000,-3.134716,-519.83813,-5.7210217
4310000000,-3.1737041,-520.05823,-5.741487
4311000000,-3.1765649,-520.21924,-5.7473998
4312000000,-3.169848,-520.38196,-5.7242188
4313000000,-3.1753573,-520.57465,-5.7301812
4314000000,-3.1764605,-520.75922,-5.753006
4315000000,-3.1813846,-521.04681,-5.7009478
4316000000,-3.1755126,-520.99744,-5.7142854
4317000000,-3.1756055,-521.24585,-5.6852283
4318000000,-3.2174828,-521.61365,-5.7097449
4319000000,-3.1851487,-521.72205,-5.7109938
4320000000,-3.2080772,-521.69604,-5.7058325
4321000000,-3.2241871,-522.08563,-5.7205858
4322000000,-3.1784644,-522.30072,-5.7054234
4323000000,-3.2082956,-522.54071,-5.708497
4324000000,-3.1979151,-522.57074,-5.6959839
4325000000,-3.2061174,-522.85742,-5.6871142
4326000000,-3.1941345,-523.02484,-5.6724701
4327000000,-3.2207625,-523.4267,-5.6890273
4328000000,-3.216435,-523.27197,-5.681674
4329000000,-3.2286904,-523.51752,-5.657619
4330000000,-3.1993589,-523.80511,-5.6653757
4331000000,-3.2068124,-523.8833,-5.665885
4332000000,-3.2179813,-523.9848,-5.6687789
4333000000,-3.2066286,-524.46838,-5.6744137
4334000000,-3.2277241,-524.61145,-5.6756411
4335000000,-3.2233725,-524.53741,-5.683547
4336000000,-3.2436864,-524.80347,-5.6689949
4337000000,-3.2297885,-525.11365,-5.6614957
4338000000,-3.2179203,-525.20947,-5.6242199
4339000000,-3.1910419,-525.41425,-5.6277146
4340000000,-3.2275784,-525.78473,-5.6256552
4341000000,-3.2406592,-525.84882,-5.6483879
4342000000,-3.2259946,-526.01776,-5.6374278
4343000000,-3.2290227,-526.12244,-5.6229687
4344000000,-3.2463543,-526.55023,-5.6417031
4345000000,-3.2321458,-526.77368,-5.5813179
4346000000,-3.2408595,-526.73157,-5.5939555
4347000000,-3.2318954,-527.15027,-5.5917487
4348000000,-3.2383041,-527.30121,-5.6069174
4349000000,-3.2560196,-527.24255,-5.5996299
4350000000,-3.2425935,-527.47223,-5.5782447
4351000000,-3.2717319,-527.81793,-5.6152639
4352000000,-3.228965,-527.88116,-5.5956678
4353000000,-3.2483592,-528.18262,-5.5958157
4354000000,-3.2817702,-528.49286,-5.5829101
4355000000,-3.2506158,-528.35889,-5.5920911
4356000000,-3.2737415,-528.79181,-5.5814743
4357000000,-3.2624609,-528.90137,-5.5932159
4358000000,-3.2829359,-529.16028,-5.5982275
4359000000,-3.2824433,-529.30188,-5.5885825
4360000000,-3.2661581,-529.41144,-5.5968103
4361000000,-3.2710791,-529.6532,-5.5893307
4362000000,-3.2965643,-529.75684,-5.5922952
4363000000,-3.2731664,-529.98627,-5.5633307
4364000000,-3.2750146,-530.28601,-5.5675659
4365000000,-3.2641599,-530.40875,-5.5703635
4366000000,-3.2856338,-530.45459,-5.5965338
4367000000,-3.2762463,-530.63727,-5.5700822
4368000000,-3.2879956,-531.12335,-5.5646887
4369000000,-3.2775614,-531.27417,-5.555809
4370000000,-3.2767532,-531.23608,-5.6047187
4371000000,-3.2699733,-531.52881,-5.5806417
4372000000,-3.2974772,-531.54932,-5.5778613
4373000000,-3.3016849,-531.83521,-5.5926723
4374000000,-3.3041019,-532.02679,-5.5557537
4375000000,-3.308439,-532.19696,-5.5873384
4376000000,-3.2879639,-532.5271,-5.5519104
4377000000,-3.2863386,-532.69574,-5.5686235
4378000000,-3.2985218,-532.85651,-5.5645218
4379000000,-3.2999022,-532.99762,-5.577126
4380000000,-3.2821746,-533.13306,-5.5644102
4381000000,-3.2768087,-533.48059,-5.5449405
4382000000,-3.2750251,-533.65747,-5.5414248
4383000000,-3.2865257,-533.83478,-5.5771112
4384000000,-3.3091249,-534.06116,-5.5399632
4385000000,-3.2844303,-534.30835,-5.5192294
4386000000,-3.2854757,-534.2597,-5.5641909
4387000000,-3.3128576,-534.54333,-5.5421395
4388000000,-3.3093612,-534.67981,-5.547431
4389000000,-3.2951238,-535.07233,-5.5526881
4390000000,-3.3167758,-535.05847,-5.5556784
4391000000,-3.286478,-535.36365,-5.554842
4392000000,-3.3155169,-535.43243,-5.5545769
4393000000,-3.3033493,-535.67816,-5.5575466
4394000000,-3.3010843,-535.81873,-5.5682106
4395000000,-3.3382533,-536.02777,-5.5959635
4396000000,-3.3198304,-536.22247,-5.5732684
4397000000,-3.316283,-536.43317,-5.5712481
4398000000,-3.3232846,-536.59265,-5.5730214
4399000000,-3.3301122,-536.86859,-5.592936
4400000000,-3.3441205,-536.79889,-5.576489
4401000000,-3.3393171,-537.15649,-5.5845504
4402000000,-3.341187,-537.30933,-5.5803313
4403000000,-3.3112149,-537.63373,-5.5810919
4404000000,-3.3457265,-537.67059,-5.5878911
4405000000,-3.3263655,-537.92566,-5.5788355
4406000000,-3.3254845,-538.10034,-5.5702558
4407000000,-3.350009,-538.26868,-5.5701547
4408000000,-3.3449693,-538.51703,-5.5942788
4409000000,-3.3138461,-538.66034,-5.5828896
4410000000,-3.3063519,-538.94507,-5.5790906
4411000000,-3.3076229,-538.99799,-5.5977025
4412000000,-3.3143618,-539.32416,-5.590744
4413000000,-3.3292062,-539.57306,-5.6108985
4414000000,-3.337435,-539.46722,-5.6201243
4415000000,-3.3241498,-539.66144,-5.6190948
4416000000,-3.3189437,-539.93225,-5.6031294
4417000000,-3.3212178,-540.24524,-5.6160259
4418000000,-3.3523624,-540.41656,-5.6399732
4419000000,-3.3319488,-540.47943,-5.6174126
4420000000,-3.3416755,-540.74976,-5.6131978
4421000000,-3.3204958,-540.92169,-5.6299949
4422000000,-3.3244071,-541.2204,-5.6134868
4423000000,-3.3193049,-541.33179,-5.6312046
4424000000,-3.3238361,-541.43085,-5.623682
4425000000,-3.3609607,-541.49261,-5.6526122
4426000000,-3.3543451,-542.02747,-5.6433439
4427000000,-3.3281202,-541.87695,-5.6326904
4428000000,-3.308815,-542.19031,-5.6408739
4429000000,-3.3114536,-542.47968,-5.6539793
4430000000,-3.3078616,-542.48492,-5.6630945
