"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
2.953,-23.7248237755296,-0.118309694683943
2.954,-23.7039001411249,-0.118401551451813
2.955,-23.6830210468862,-0.118493666023229
2.956,-23.6621862714264,-0.118586038693878
2.957,-23.6413955948592,-0.118678669760655
2.958,-23.6206487987857,-0.118771559521715
2.959,-23.5999456662804,-0.118864708276451
2.96,-23.5792859818789,-0.118958116325498
2.961,-23.5586695315635,-0.119051783970751
2.962,-23.538096102751,-0.119145711515357
2.963,-23.5175654842798,-0.119239899263702
2.964,-23.4970774663973,-0.119334347521464
2.965,-23.4766318407461,-0.119429056595553
2.966,-23.4562284003538,-0.119524026794156
2.967,-23.4358669396185,-0.119619258426741
2.968,-23.4155472542979,-0.119714751804026
2.969,-23.3952691414969,-0.119810507238024
2.97,-23.3750323996558,-0.119906525042017
2.971,-23.3548368285383,-0.120002805530575
2.972,-23.3346822292202,-0.120099349019544
2.973,-23.3145684040775,-0.120196155826073
2.974,-23.2944951567754,-0.120293226268589
2.975,-23.2744622922566,-0.120390560666823
2.976,-23.2544696167307,-0.120488159341803
2.977,-23.2345169376626,-0.120586022615865
2.978,-23.214604063762,-0.120684150812642
2.979,-23.1947308049723,-0.120782544257074
2.98,-23.1748969724604,-0.120881203275424
2.981,-23.1551023786054,-0.120980128195267
2.982,-23.1353468369889,-0.121079319345495
2.983,-23.1156301623843,-0.121178777056327
2.984,-23.0959521707465,-0.121278501659296
2.985,-23.0763126792019,-0.121378493487291
2.986,-23.0567115060384,-0.121478752874501
2.987,-23.0371484706956,-0.121579280156487
2.988,-23.0176233937547,-0.121680075670119
2.989,-22.9981360969289,-0.121781139753632
2.99,-22.9786864030542,-0.121882472746601
2.991,-22.9592741360793,-0.121984074989955
2.992,-22.9398991210563,-0.122085946825967
2.993,-22.9205611841322,-0.122188088598293
2.994,-22.9012601525385,-0.122290500651922
2.995,-22.8819958545829,-0.122393183333236
2.996,-22.8627681196399,-0.122496136989965
2.997,-22.8435767781423,-0.122599361971224
2.998,-22.8244216615719,-0.122702858627499
